          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_mc_mode401_momentum_costheta_262.cpp.sh.out        2.0155e-01        -1.3433e+00        6.1853e-02        1.9726e+00        1.9681e+00        6.3875e+01        6.8414e+02        1.7717e-03        4.4279e-03
        mass_fit_mc_mode401_momentum_costheta_263.cpp.sh.out        1.3596e-01        -1.1990e+00        4.7391e-02        1.9705e+00        1.9686e+00        6.6785e+01        6.8522e+02        3.6712e-04        4.9142e-03
        mass_fit_mc_mode401_momentum_costheta_264.cpp.sh.out        -5.4932e-02        5.0143e-01        2.5663e-01        1.9685e+00        1.9685e+00        1.9549e+01        7.3344e+02        9.4940e-03        4.0260e-03
        mass_fit_mc_mode401_momentum_costheta_265.cpp.sh.out        -4.8573e-01        -1.9736e+00        5.8011e-02        1.9664e+00        1.9689e+00        9.1926e+01        6.1101e+02        7.7540e-04        4.7134e-03
        mass_fit_mc_mode401_momentum_costheta_266.cpp.sh.out        2.5810e-01        9.8441e-01        7.5692e-01        1.9691e+00        1.9675e+00        5.5717e+00        6.3146e+02        4.0062e-03        8.9824e-03
        mass_fit_mc_mode401_momentum_costheta_267.cpp.sh.out        -1.7804e-01        -5.2307e-01        5.1508e-01        1.9693e+00        1.9685e+00        3.2499e+01        6.5843e+02        7.0989e-03        3.3657e-03
        mass_fit_mc_mode401_momentum_costheta_268.cpp.sh.out        -6.4246e-01        8.9902e-01        7.9818e-01        1.9683e+00        1.9720e+00        7.6385e+00        6.5303e+02        4.4851e-03        1.1935e-02
        mass_fit_mc_mode401_momentum_costheta_269.cpp.sh.out        4.2086e-02        -8.6425e-01        7.0970e-01        1.9690e+00        1.9682e+00        6.2310e+01        6.1776e+02        4.1010e-03        8.2763e-03
        mass_fit_mc_mode401_momentum_costheta_270.cpp.sh.out        -4.6149e-02        -5.3785e-01        2.4271e-01        1.9701e+00        1.9680e+00        4.4070e+01        6.1793e+02        2.9732e-03        6.3297e-03
        mass_fit_mc_mode401_momentum_costheta_271.cpp.sh.out        1.2395e-01        -5.5592e-01        4.7220e-02        1.9714e+00        1.9683e+00        3.7302e+01        5.7363e+02        2.0133e-03        5.6247e-03
        mass_fit_mc_mode401_momentum_costheta_272.cpp.sh.out        -8.8431e-02        8.0310e-02        5.3148e-02        1.9678e+00        1.9685e+00        1.9468e+01        6.1859e+02        1.6776e-03        6.9187e-03
        mass_fit_mc_mode401_momentum_costheta_273.cpp.sh.out        -9.1811e-01        -3.2496e+00        6.0561e-01        1.9661e+00        1.9729e+00        9.8866e+01        5.3907e+02        4.1718e-03        4.1652e-03
        mass_fit_mc_mode401_momentum_costheta_274.cpp.sh.out        1.0276e-01        -4.4058e-01        3.9165e-01        1.9697e+00        1.9681e+00        3.8324e+01        5.8464e+02        4.2362e-03        7.9668e-03
        mass_fit_mc_mode401_momentum_costheta_275.cpp.sh.out        1.0555e-01        -7.8218e-01        4.4875e-02        1.9692e+00        1.9684e+00        3.1911e+01        4.7599e+02        5.1248e-04        6.2299e-03
        mass_fit_mc_mode401_momentum_costheta_276.cpp.sh.out        -8.9820e-02        -6.7368e-01        5.6103e-01        1.9685e+00        1.9683e+00        4.6530e+01        7.8044e+02        2.7119e-03        6.1558e-03
        mass_fit_mc_mode401_momentum_costheta_277.cpp.sh.out        -5.2246e-01        -1.4027e+00        8.2381e-02        1.9672e+00        1.9686e+00        9.5627e+01        7.2023e+02        7.1499e-04        3.7473e-03
        mass_fit_mc_mode401_momentum_costheta_278.cpp.sh.out        -3.5981e-02        -6.8759e-01        5.2108e-01        1.9683e+00        1.9685e+00        3.7495e+01        7.8949e+02        2.7576e-03        5.1854e-03
        mass_fit_mc_mode401_momentum_costheta_279.cpp.sh.out        5.2707e-01        9.3997e-01        8.1528e-01        1.9685e+00        1.9682e+00        1.2333e+01        7.7267e+02        3.4640e-03        9.9213e-03
        mass_fit_mc_mode401_momentum_costheta_280.cpp.sh.out        -1.4793e-01        -2.7767e-01        6.3819e-01        1.9687e+00        1.9684e+00        4.8974e+01        7.2208e+02        3.2154e-03        6.6143e-03
        mass_fit_mc_mode401_momentum_costheta_281.cpp.sh.out        1.1022e-01        -2.1676e+00        4.0391e-01        1.9689e+00        1.9681e+00        8.2921e+01        6.7620e+02        2.8457e-03        4.5029e-03
        mass_fit_mc_mode401_momentum_costheta_282.cpp.sh.out        -1.7344e-01        -7.6883e-01        2.2121e-01        1.9681e+00        1.9684e+00        4.0001e+01        6.7994e+02        7.7445e-03        3.4500e-03
        mass_fit_mc_mode401_momentum_costheta_283.cpp.sh.out        -1.6120e-01        -6.6852e-01        1.3196e-01        1.9680e+00        1.9686e+00        6.8314e+01        6.9269e+02        1.3553e-03        4.2761e-03
        mass_fit_mc_mode401_momentum_costheta_284.cpp.sh.out        1.4856e-01        -9.5437e-01        3.6505e-01        1.9685e+00        1.9688e+00        7.9786e+01        6.7920e+02        2.3227e-03        5.2875e-03
        mass_fit_mc_mode401_momentum_costheta_285.cpp.sh.out        -4.9099e-01        -8.9568e-01        2.5944e-01        1.9694e+00        1.9683e+00        6.0010e+01        7.0599e+02        2.1067e-03        5.3947e-03
        mass_fit_mc_mode401_momentum_costheta_286.cpp.sh.out        -2.8553e-02        4.6388e-01        8.1797e-01        1.9689e+00        1.9685e+00        2.2933e+01        7.2801e+02        3.8115e-03        8.9327e-03
        mass_fit_mc_mode401_momentum_costheta_287.cpp.sh.out        4.0546e-01        1.6066e-01        8.7742e-01        1.9690e+00        1.9631e+00        2.9464e+01        7.0257e+02        4.2766e-03        8.6588e-03
        mass_fit_mc_mode401_momentum_costheta_288.cpp.sh.out        2.4501e-01        -2.2927e+00        8.3690e-02        1.9666e+00        1.9692e+00        9.6302e+01        6.4061e+02        2.0195e-03        4.6470e-03
        mass_fit_mc_mode401_momentum_costheta_289.cpp.sh.out        -5.7736e-01        -7.4140e-01        6.7955e-01        1.9703e+00        1.9645e+00        7.6321e+01        6.8268e+02        3.7167e-03        3.4663e-03
        mass_fit_mc_mode401_momentum_costheta_290.cpp.sh.out        -3.3550e-02        -4.9730e-01        7.5324e-01        1.9689e+00        1.9693e+00        3.4253e+01        6.6681e+02        4.1810e-03        7.9207e-03
        mass_fit_mc_mode401_momentum_costheta_291.cpp.sh.out        1.0000e+00        -1.0606e+00        4.4256e-01        1.9693e+00        1.9678e+00        7.1265e+00        6.8692e+02        3.4989e-03        7.3968e-03
        mass_fit_mc_mode401_momentum_costheta_292.cpp.sh.out        -4.4906e-01        -2.2005e+00        3.7786e-01        1.9687e+00        1.9692e+00        9.4452e+01        5.9059e+02        2.8517e-03        5.6154e-03
        mass_fit_mc_mode401_momentum_costheta_293.cpp.sh.out        6.7294e-01        9.3550e-01        7.0717e-01        1.9688e+00        1.9679e+00        9.7856e+00        6.6021e+02        4.3883e-03        9.3175e-03
        mass_fit_mc_mode401_momentum_costheta_294.cpp.sh.out        -1.3233e-01        -8.8355e-01        7.6786e-01        1.9684e+00        1.9673e+00        3.0633e+01        6.2837e+02        4.7207e-03        9.5978e-03
        mass_fit_mc_mode401_momentum_costheta_295.cpp.sh.out        -1.1434e+00        -2.0054e+00        4.6524e-02        1.9666e+00        1.9690e+00        9.3907e+01        5.6807e+02        5.0799e-04        5.2256e-03
        mass_fit_mc_mode401_momentum_costheta_296.cpp.sh.out        7.4747e-01        9.1597e-01        6.5398e-01        1.9685e+00        1.9691e+00        6.1049e+00        6.3989e+02        4.5259e-03        1.0781e-02
        mass_fit_mc_mode401_momentum_costheta_297.cpp.sh.out        4.2919e-01        9.7266e-01        7.7581e-01        1.9682e+00        1.9688e+00        5.9476e+00        6.1706e+02        5.1483e-03        9.7123e-03
        mass_fit_mc_mode401_momentum_costheta_298.cpp.sh.out        -3.7557e-01        -6.0545e-01        1.1354e-02        1.9835e+00        1.9687e+00        5.8104e+01        5.7289e+02        3.3256e-04        5.2359e-03
        mass_fit_mc_mode401_momentum_costheta_299.cpp.sh.out        -2.5791e-01        -8.9039e-01        4.6897e-01        1.9686e+00        1.9690e+00        3.9768e+01        5.7226e+02        4.2612e-03        7.7633e-03
        mass_fit_mc_mode401_momentum_costheta_300.cpp.sh.out        4.8044e-01        -1.0649e+00        1.3553e-01        1.9673e+00        1.9686e+00        2.2681e+01        4.9832e+02        1.4719e-02        5.2250e-03
        mass_fit_mc_mode401_momentum_costheta_301.cpp.sh.out        4.8258e-01        9.6444e-01        8.3612e-01        1.9683e+00        1.9687e+00        7.6150e+00        8.0538e+02        3.3196e-03        1.0154e-02
        mass_fit_mc_mode401_momentum_costheta_302.cpp.sh.out        -9.8619e-01        -2.0011e+00        4.6980e-01        1.9683e+00        1.9683e+00        6.1103e+01        7.2088e+02        2.8174e-03        5.1021e-03
        mass_fit_mc_mode401_momentum_costheta_303.cpp.sh.out        -3.7192e-01        -2.5000e+00        1.0762e-01        1.9686e+00        1.9687e+00        6.1388e+01        7.0357e+02        1.2443e-03        4.1477e-03
        mass_fit_mc_mode401_momentum_costheta_304.cpp.sh.out        4.7868e-02        9.9524e-01        8.1764e-01        1.9684e+00        1.9663e+00        7.6754e+00        7.9732e+02        3.6810e-03        1.0740e-02
        mass_fit_mc_mode401_momentum_costheta_305.cpp.sh.out        -4.7226e-01        -4.8904e-01        4.0215e-01        1.9690e+00        1.9681e+00        3.6217e+01        7.2773e+02        5.7230e-03        3.2008e-03
        mass_fit_mc_mode401_momentum_costheta_306.cpp.sh.out        4.1723e-02        7.7183e-01        8.4220e-01        1.9685e+00        1.9674e+00        1.4110e+01        7.4783e+02        4.0738e-03        1.1032e-02
        mass_fit_mc_mode401_momentum_costheta_307.cpp.sh.out        3.6934e-01        -1.2871e+00        2.3340e-01        1.9698e+00        1.9681e+00        9.9897e+01        6.6803e+02        1.9521e-03        4.3632e-03
        mass_fit_mc_mode401_momentum_costheta_308.cpp.sh.out        -2.4314e-01        -9.9920e-01        5.4417e-01        1.9685e+00        1.9687e+00        4.2786e+01        7.1035e+02        3.1084e-03        5.9538e-03
        mass_fit_mc_mode401_momentum_costheta_309.cpp.sh.out        -4.6929e-01        -5.9407e-01        5.0051e-01        1.9683e+00        1.9689e+00        4.6658e+01        7.0833e+02        3.2927e-03        6.0525e-03
        mass_fit_mc_mode401_momentum_costheta_310.cpp.sh.out        -3.5649e-01        -7.1020e-01        7.4978e-01        1.9686e+00        1.9678e+00        4.2136e+01        7.2472e+02        3.5369e-03        6.8623e-03
        mass_fit_mc_mode401_momentum_costheta_311.cpp.sh.out        -1.4454e-01        -8.5577e-01        2.0815e-01        1.9701e+00        1.9681e+00        5.8793e+01        7.2214e+02        1.9159e-03        4.8505e-03
        mass_fit_mc_mode401_momentum_costheta_312.cpp.sh.out        4.8737e-01        -2.1791e-02        1.4726e-01        1.9658e+00        1.9688e+00        2.8936e+01        7.2904e+02        1.0607e-02        4.3328e-03
        mass_fit_mc_mode401_momentum_costheta_313.cpp.sh.out        -3.5011e-01        -4.1759e-01        2.4244e-01        1.9691e+00        1.9687e+00        2.6441e+01        7.2058e+02        9.5476e-03        4.0100e-03
        mass_fit_mc_mode401_momentum_costheta_314.cpp.sh.out        -4.8473e-01        9.6888e-01        7.9266e-01        1.9690e+00        1.9683e+00        6.9431e+00        7.1261e+02        4.0414e-03        1.0980e-02
        mass_fit_mc_mode401_momentum_costheta_315.cpp.sh.out        -9.0860e-01        -2.2445e+00        1.9971e-02        1.9702e+00        1.9686e+00        8.0182e+01        6.5882e+02        9.7249e-05        4.6499e-03
        mass_fit_mc_mode401_momentum_costheta_316.cpp.sh.out        -3.6691e-02        -6.4351e-01        8.8714e-02        1.9710e+00        1.9686e+00        5.2413e+01        6.4257e+02        1.2220e-03        5.2192e-03
        mass_fit_mc_mode401_momentum_costheta_317.cpp.sh.out        -1.5470e-01        -4.7175e-01        3.0014e-01        1.9685e+00        1.9687e+00        4.5578e+01        6.3147e+02        3.1412e-03        5.9956e-03
        mass_fit_mc_mode401_momentum_costheta_318.cpp.sh.out        7.2203e-02        -9.0865e-01        3.4194e-02        1.9673e+00        1.9686e+00        5.6356e+01        5.7771e+02        2.6985e-04        5.2413e-03
        mass_fit_mc_mode401_momentum_costheta_319.cpp.sh.out        -4.9941e-01        -8.3471e-01        2.4052e-01        1.9699e+00        1.9685e+00        5.1575e+01        5.9539e+02        2.6767e-03        5.9746e-03
        mass_fit_mc_mode401_momentum_costheta_320.cpp.sh.out        2.1309e-01        -8.8231e-01        5.6815e-01        1.9697e+00        1.9681e+00        4.7047e+01        6.1395e+02        4.1676e-03        6.6452e-03
        mass_fit_mc_mode401_momentum_costheta_321.cpp.sh.out        5.2014e-01        -3.2301e+00        2.4124e-01        1.9695e+00        1.9687e+00        1.0188e+02        4.9914e+02        2.6626e-03        5.2693e-03
        mass_fit_mc_mode401_momentum_costheta_322.cpp.sh.out        -6.8517e-01        9.3734e-01        3.7500e-02        1.9682e+00        1.9686e+00        1.3346e+01        5.9362e+02        7.4695e-04        6.5516e-03
        mass_fit_mc_mode401_momentum_costheta_323.cpp.sh.out        1.6473e-01        7.0839e-01        1.0001e-02        1.9885e+00        1.9690e+00        2.6808e+01        6.1716e+02        2.0534e-03        5.5819e-03
        mass_fit_mc_mode401_momentum_costheta_324.cpp.sh.out        -7.0625e-01        -1.4253e+00        5.1535e-02        1.9686e+00        1.9688e+00        5.3589e+01        5.7632e+02        1.4172e-03        5.7706e-03
        mass_fit_mc_mode401_momentum_costheta_325.cpp.sh.out        -1.9956e-01        -5.4970e-01        1.7698e-02        1.9658e+00        1.9688e+00        2.6132e+01        5.0687e+02        1.5857e-04        6.4384e-03
        mass_fit_mc_mode401_momentum_costheta_326.cpp.sh.out        -4.3160e-01        -2.0000e+00        8.0311e-02        1.9692e+00        1.9686e+00        7.0406e+01        7.4655e+02        1.5013e-03        4.0255e-03
        mass_fit_mc_mode401_momentum_costheta_327.cpp.sh.out        -2.4978e-01        -4.7812e-01        1.6211e-01        1.9692e+00        1.9685e+00        5.6782e+01        7.5933e+02        1.7759e-03        3.9454e-03
        mass_fit_mc_mode401_momentum_costheta_328.cpp.sh.out        5.7140e-01        9.5142e-01        7.7852e-01        1.9685e+00        1.9684e+00        9.0343e+00        8.0698e+02        3.5150e-03        1.0463e-02
        mass_fit_mc_mode401_momentum_costheta_329.cpp.sh.out        -3.8989e-01        -8.4106e-01        6.5408e-01        1.9686e+00        1.9680e+00        4.2269e+01        7.3953e+02        3.2625e-03        6.2821e-03
        mass_fit_mc_mode401_momentum_costheta_330.cpp.sh.out        3.6044e-01        9.3803e-01        8.2191e-01        1.9688e+00        1.9660e+00        9.4016e+00        7.3261e+02        3.7747e-03        1.2034e-02
        mass_fit_mc_mode401_momentum_costheta_331.cpp.sh.out        1.3308e-01        -8.1975e-01        6.8051e-01        1.9687e+00        1.9679e+00        3.2653e+01        6.7044e+02        3.1598e-03        7.3538e-03
        mass_fit_mc_mode401_momentum_costheta_332.cpp.sh.out        3.1032e-01        9.7558e-01        7.6148e-01        1.9683e+00        1.9685e+00        1.3556e+01        7.2956e+02        3.6859e-03        8.8930e-03
        mass_fit_mc_mode401_momentum_costheta_333.cpp.sh.out        -3.6892e-01        -9.1616e-01        4.4312e-01        1.9691e+00        1.9683e+00        5.6293e+01        6.6575e+02        2.9564e-03        5.1381e-03
        mass_fit_mc_mode401_momentum_costheta_334.cpp.sh.out        -1.0000e+00        -1.8011e+00        7.6444e-01        1.9685e+00        1.9686e+00        3.8337e+01        6.7472e+02        3.6117e-03        6.2928e-03
        mass_fit_mc_mode401_momentum_costheta_335.cpp.sh.out        6.7320e-01        -1.1128e+00        6.1583e-01        1.9681e+00        1.9688e+00        4.2291e+01        6.9171e+02        3.4523e-03        6.6370e-03
        mass_fit_mc_mode401_momentum_costheta_336.cpp.sh.out        -3.6663e-01        -7.1100e-01        2.9344e-01        1.9681e+00        1.9686e+00        3.3365e+01        7.0963e+02        7.4479e-03        3.9458e-03
        mass_fit_mc_mode401_momentum_costheta_337.cpp.sh.out        -6.7169e-01        -1.6354e+00        1.0679e-02        1.9809e+00        1.9684e+00        8.1119e+01        6.7490e+02        5.7123e-04        4.4203e-03
        mass_fit_mc_mode401_momentum_costheta_338.cpp.sh.out        1.2615e+00        -2.5000e+00        8.5869e-02        1.9692e+00        1.9685e+00        5.8852e+01        6.8015e+02        1.4174e-03        5.0758e-03
        mass_fit_mc_mode401_momentum_costheta_339.cpp.sh.out        -3.1433e-01        -1.0143e+00        8.8242e-02        1.9698e+00        1.9686e+00        5.0996e+01        6.9993e+02        2.0276e-03        5.0069e-03
        mass_fit_mc_mode401_momentum_costheta_340.cpp.sh.out        -2.8137e-01        -1.2284e+00        1.8671e-02        1.9679e+00        1.9684e+00        6.1962e+01        6.1604e+02        1.0548e-04        4.7417e-03
        mass_fit_mc_mode401_momentum_costheta_341.cpp.sh.out        -3.0512e-02        -9.8333e-01        2.6174e-01        1.9680e+00        1.9688e+00        5.0261e+01        6.3577e+02        2.5600e-03        5.5421e-03
        mass_fit_mc_mode401_momentum_costheta_342.cpp.sh.out        7.2970e-01        -2.0000e+00        1.5432e-01        1.9690e+00        1.9687e+00        4.3946e+01        6.2505e+02        2.5225e-03        5.9065e-03
        mass_fit_mc_mode401_momentum_costheta_343.cpp.sh.out        -3.0997e-01        -9.2370e-01        1.3882e-01        1.9685e+00        1.9688e+00        6.1645e+01        5.8735e+02        1.7965e-03        5.5531e-03
        mass_fit_mc_mode401_momentum_costheta_344.cpp.sh.out        -1.2080e-01        -2.0000e+00        7.5948e-01        1.9688e+00        1.9679e+00        4.9657e+01        5.8338e+02        5.9683e-03        3.2063e-03
        mass_fit_mc_mode401_momentum_costheta_345.cpp.sh.out        -1.1294e-01        -6.3412e-01        2.9846e-02        1.9838e+00        1.9684e+00        2.7483e+01        6.2452e+02        3.4193e-03        5.1108e-03
        mass_fit_mc_mode401_momentum_costheta_346.cpp.sh.out        7.1599e-03        -1.7035e+00        2.2055e-01        1.9703e+00        1.9684e+00        7.7583e+01        5.4244e+02        2.3828e-03        6.0004e-03
        mass_fit_mc_mode401_momentum_costheta_347.cpp.sh.out        2.0846e-01        -1.0389e+00        2.6370e-02        1.9565e+00        1.9691e+00        5.5317e+01        5.6167e+02        2.1845e-03        5.2946e-03
        mass_fit_mc_mode401_momentum_costheta_348.cpp.sh.out        -1.9198e-01        -9.0579e-01        3.4057e-02        1.9649e+00        1.9687e+00        3.7852e+01        5.9116e+02        2.4382e-04        6.2469e-03
        mass_fit_mc_mode401_momentum_costheta_349.cpp.sh.out        3.6645e-03        -8.5609e-01        7.4568e-02        1.9688e+00        1.9688e+00        6.0246e+01        5.5475e+02        1.3535e-03        6.2281e-03
        mass_fit_mc_mode401_momentum_costheta_350.cpp.sh.out        -1.0000e+00        8.3035e-01        7.5983e-01        1.9686e+00        1.9683e+00        9.8220e+00        5.1718e+02        5.2236e-03        1.0265e-02
        mass_fit_mc_mode401_momentum_costheta_351.cpp.sh.out        -4.8130e-01        -8.3104e-01        7.9990e-01        1.9689e+00        1.9685e+00        3.4246e+01        7.8076e+02        3.3251e-03        8.3642e-03
        mass_fit_mc_mode401_momentum_costheta_352.cpp.sh.out        2.0486e-01        -1.9157e-01        7.1856e-01        1.9683e+00        1.9683e+00        3.3857e+01        8.0408e+02        3.2684e-03        6.8211e-03
        mass_fit_mc_mode401_momentum_costheta_353.cpp.sh.out        1.1487e-01        -6.3925e-01        6.9362e-01        1.9687e+00        1.9671e+00        4.9534e+01        7.3141e+02        2.9655e-03        6.6951e-03
        mass_fit_mc_mode401_momentum_costheta_354.cpp.sh.out        -2.8981e-01        -1.2521e+00        2.6979e-01        1.9679e+00        1.9692e+00        6.1784e+01        7.4124e+02        2.3490e-03        4.4667e-03
        mass_fit_mc_mode401_momentum_costheta_355.cpp.sh.out        -2.8636e-01        -5.1999e-01        6.7361e-01        1.9689e+00        1.9671e+00        3.1889e+01        7.4710e+02        3.1979e-03        8.0710e-03
        mass_fit_mc_mode401_momentum_costheta_356.cpp.sh.out        -4.4154e-01        -1.0975e+00        5.1642e-01        1.9688e+00        1.9686e+00        4.6742e+01        6.5431e+02        3.1989e-03        5.6613e-03
        mass_fit_mc_mode401_momentum_costheta_357.cpp.sh.out        -6.2992e-01        -1.0709e+00        7.6012e-01        1.9688e+00        1.9681e+00        6.1431e+01        6.7757e+02        3.3693e-03        6.4694e-03
        mass_fit_mc_mode401_momentum_costheta_358.cpp.sh.out        -6.6739e-01        -1.3471e+00        4.7226e-02        1.9682e+00        1.9685e+00        7.3087e+01        6.7091e+02        7.3214e-04        4.1651e-03
        mass_fit_mc_mode401_momentum_costheta_359.cpp.sh.out        3.5273e-01        6.8904e-01        5.9972e-01        1.9689e+00        1.9690e+00        1.3119e+01        7.3192e+02        3.3375e-03        7.5224e-03
        mass_fit_mc_mode401_momentum_costheta_360.cpp.sh.out        -5.5843e-01        -1.5914e+00        1.3031e-01        1.9680e+00        1.9685e+00        6.0828e+01        6.4624e+02        1.2152e-03        5.0266e-03
        mass_fit_mc_mode401_momentum_costheta_361.cpp.sh.out        -1.5966e-01        -8.2635e-01        4.4659e-01        1.9692e+00        1.9683e+00        7.9985e+01        6.5098e+02        2.7469e-03        5.3091e-03
        mass_fit_mc_mode401_momentum_costheta_362.cpp.sh.out        -3.9164e-01        -1.7649e+00        2.7911e-02        1.9782e+00        1.9687e+00        9.0279e+01        6.6071e+02        2.0319e-03        4.2938e-03
        mass_fit_mc_mode401_momentum_costheta_363.cpp.sh.out        4.2260e-02        -7.9020e-01        5.6005e-02        1.9698e+00        1.9681e+00        6.0277e+01        6.5171e+02        7.1990e-04        4.9484e-03
        mass_fit_mc_mode401_momentum_costheta_364.cpp.sh.out        9.5120e-01        -1.7892e+00        4.1620e-02        1.9660e+00        1.9685e+00        7.4323e+01        6.1978e+02        6.0489e-04        4.7496e-03
        mass_fit_mc_mode401_momentum_costheta_365.cpp.sh.out        -3.6564e-01        9.7904e-01        6.3227e-01        1.9685e+00        1.9691e+00        1.1463e+01        6.6551e+02        3.8872e-03        8.8854e-03
        mass_fit_mc_mode401_momentum_costheta_366.cpp.sh.out        -5.0966e-02        -8.7751e-01        3.6976e-01        1.9697e+00        1.9679e+00        9.7124e+01        5.6897e+02        2.9478e-03        4.7614e-03
        mass_fit_mc_mode401_momentum_costheta_367.cpp.sh.out        -4.1056e-01        -3.7621e-01        1.6570e-02        1.9676e+00        1.9690e+00        4.7141e+01        5.9798e+02        7.1522e-04        4.9036e-03
        mass_fit_mc_mode401_momentum_costheta_368.cpp.sh.out        5.9576e-01        2.0276e-01        5.5385e-01        1.9693e+00        1.9682e+00        8.9027e+00        6.5021e+02        3.9307e-03        7.9727e-03
        mass_fit_mc_mode401_momentum_costheta_369.cpp.sh.out        -6.9474e-02        -6.8319e-01        3.3669e-01        1.9697e+00        1.9681e+00        4.0327e+01        5.8569e+02        3.2452e-03        6.1103e-03
        mass_fit_mc_mode401_momentum_costheta_370.cpp.sh.out        3.5823e-01        -2.0890e+00        5.1567e-02        1.9694e+00        1.9686e+00        7.4239e+01        5.3578e+02        8.9380e-04        5.0420e-03
        mass_fit_mc_mode401_momentum_costheta_371.cpp.sh.out        -2.6412e-01        -1.2363e+00        7.0442e-02        1.9678e+00        1.9686e+00        4.9023e+01        5.5896e+02        6.8029e-04        5.7054e-03
        mass_fit_mc_mode401_momentum_costheta_372.cpp.sh.out        1.1708e-01        -8.7346e-01        2.8463e-02        1.9664e+00        1.9691e+00        4.2700e+01        5.6029e+02        1.2569e-03        5.6464e-03
        mass_fit_mc_mode401_momentum_costheta_373.cpp.sh.out        -4.8499e-01        -9.1661e-01        1.6112e-01        1.9681e+00        1.9684e+00        5.8261e+01        5.8375e+02        2.2239e-03        6.0775e-03
        mass_fit_mc_mode401_momentum_costheta_374.cpp.sh.out        -1.6008e-01        -1.1870e+00        1.3605e-01        1.9677e+00        1.9693e+00        4.4882e+01        5.8912e+02        2.1077e-03        6.1753e-03
        mass_fit_mc_mode401_momentum_costheta_375.cpp.sh.out        8.1440e-01        -1.6703e+00        2.9792e-01        1.9690e+00        1.9679e+00        2.6801e+01        5.0519e+02        3.8199e-03        6.8905e-03
        mass_fit_mc_mode401_momentum_costheta_376.cpp.sh.out        -8.2974e-01        -2.0000e+00        4.5823e-01        1.9683e+00        1.9686e+00        6.6869e+01        7.7809e+02        2.8199e-03        4.6722e-03
        mass_fit_mc_mode401_momentum_costheta_377.cpp.sh.out        -3.2402e-01        -4.5278e-01        6.6077e-01        1.9682e+00        1.9693e+00        5.6014e+01        7.4399e+02        3.2229e-03        6.5018e-03
        mass_fit_mc_mode401_momentum_costheta_378.cpp.sh.out        -4.5404e-02        -6.7955e-01        4.5354e-01        1.9682e+00        1.9689e+00        7.0021e+01        7.4401e+02        2.3577e-03        5.0456e-03
        mass_fit_mc_mode401_momentum_costheta_379.cpp.sh.out        1.3031e-02        -7.8079e-01        1.7309e-01        1.9684e+00        1.9688e+00        4.4124e+01        7.0986e+02        1.5948e-03        4.7228e-03
        mass_fit_mc_mode401_momentum_costheta_380.cpp.sh.out        3.7797e-01        9.4147e-01        1.2506e-01        1.9702e+00        1.9685e+00        1.1196e+01        7.7278e+02        1.4149e-02        3.5332e-03
        mass_fit_mc_mode401_momentum_costheta_381.cpp.sh.out        -1.7197e-01        -9.3598e-01        4.4317e-01        1.9681e+00        1.9691e+00        5.7894e+01        6.9910e+02        3.2225e-03        4.9745e-03
        mass_fit_mc_mode401_momentum_costheta_382.cpp.sh.out        6.2735e-01        -1.8422e+00        1.8136e-01        1.9685e+00        1.9684e+00        4.2725e+01        6.6728e+02        1.2719e-03        5.1877e-03
        mass_fit_mc_mode401_momentum_costheta_383.cpp.sh.out        1.5328e-01        -2.8409e-02        8.6040e-01        1.9685e+00        1.9693e+00        2.9343e+01        6.6563e+02        4.0138e-03        9.0944e-03
        mass_fit_mc_mode401_momentum_costheta_384.cpp.sh.out        -1.1835e-01        -1.1152e+00        8.4160e-01        1.9689e+00        1.9682e+00        4.7549e+01        6.5544e+02        4.0560e-03        6.6539e-03
        mass_fit_mc_mode401_momentum_costheta_385.cpp.sh.out        5.8447e-01        -1.1763e+00        6.8157e-01        1.9690e+00        1.9669e+00        5.4120e+01        6.4490e+02        3.1786e-03        6.2145e-03
        mass_fit_mc_mode401_momentum_costheta_386.cpp.sh.out        -1.1050e-01        -6.8765e-01        2.7075e-01        1.9691e+00        1.9679e+00        4.8928e+01        6.6207e+02        3.1305e-03        4.9894e-03
        mass_fit_mc_mode401_momentum_costheta_387.cpp.sh.out        4.9603e-01        -1.4825e+00        7.9111e-01        1.9685e+00        1.9697e+00        8.6857e+01        5.9313e+02        5.0365e-03        1.8386e-03
        mass_fit_mc_mode401_momentum_costheta_388.cpp.sh.out        -1.4863e+00        -2.5000e+00        1.2582e-01        1.9697e+00        1.9688e+00        5.4985e+01        5.9699e+02        1.7140e-03        4.8173e-03
        mass_fit_mc_mode401_momentum_costheta_389.cpp.sh.out        -2.9248e-01        -1.1209e+00        1.6579e-01        1.9686e+00        1.9685e+00        7.0054e+01        5.9796e+02        1.9077e-03        4.9346e-03
        mass_fit_mc_mode401_momentum_costheta_390.cpp.sh.out        -4.5064e-01        -9.0244e-01        2.0484e-02        1.9656e+00        1.9685e+00        6.2539e+01        6.1143e+02        1.4449e-04        4.1386e-03
        mass_fit_mc_mode401_momentum_costheta_391.cpp.sh.out        -3.1352e-01        -9.0102e-01        3.7990e-02        1.9683e+00        1.9686e+00        4.8686e+01        6.0331e+02        6.8573e-04        4.9335e-03
        mass_fit_mc_mode401_momentum_costheta_392.cpp.sh.out        -2.7363e-01        -8.9038e-01        5.1181e-02        1.9688e+00        1.9683e+00        7.6104e+01        5.3193e+02        4.5421e-04        4.9295e-03
