          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_test_D0_MC_mode0_momentum_costheta_250.cpp.sh.out        6.6299e-02        -1.0000e+00        4.1860e-01        1.8646e+00        1.8644e+00        8.7557e+01        2.0134e+03        7.7818e-03        1.1494e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_251.cpp.sh.out        4.6011e-01        -4.7776e-01        7.7204e-01        1.8656e+00        1.8651e+00        7.1245e+01        2.6397e+03        5.0067e-03        9.9541e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_252.cpp.sh.out        -2.6518e-01        -5.5388e-01        7.5821e-01        1.8653e+00        1.8654e+00        6.7540e+01        2.5784e+03        5.1006e-03        1.0012e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_253.cpp.sh.out        -1.2765e-01        -5.4921e-01        6.5155e-01        1.8657e+00        1.8652e+00        7.6899e+01        2.5221e+03        4.6542e-03        8.6525e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_254.cpp.sh.out        3.4918e-01        -5.9999e-01        9.1572e-01        1.8658e+00        1.8627e+00        9.0571e+01        2.3094e+03        5.7515e-03        1.3830e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_255.cpp.sh.out        5.6839e-01        -9.9985e-01        1.2581e-01        1.8656e+00        1.8656e+00        7.1556e+01        2.2414e+03        1.3334e-02        5.3680e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_256.cpp.sh.out        1.6467e-01        -5.7978e-01        7.3455e-01        1.8656e+00        1.8656e+00        9.2731e+01        2.0992e+03        7.5017e-03        3.7818e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_257.cpp.sh.out        2.0140e-01        -6.0000e-01        1.6721e-01        1.8643e+00        1.8654e+00        6.7494e+01        2.0335e+03        1.2507e-02        5.7710e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_258.cpp.sh.out        -1.3735e-03        -2.8645e-01        9.0053e-02        1.8667e+00        1.8652e+00        7.5714e+01        2.0014e+03        1.5000e-02        5.9143e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_259.cpp.sh.out        2.8854e-01        -5.9998e-01        1.2880e-01        1.8649e+00        1.8653e+00        5.0745e+01        2.0532e+03        1.5000e-02        6.0068e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_260.cpp.sh.out        1.6292e-01        -5.9550e-01        4.8358e-01        1.8656e+00        1.8655e+00        8.3359e+01        1.9968e+03        9.1264e-03        5.0360e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_261.cpp.sh.out        3.2505e-01        -5.9999e-01        1.1223e-01        1.8644e+00        1.8656e+00        5.5373e+01        2.0346e+03        1.5000e-02        6.2851e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_262.cpp.sh.out        -8.7779e-02        -7.8335e-01        9.9728e-01        1.8657e+00        1.9017e+00        9.1086e+01        1.9578e+03        7.4144e-03        1.5199e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_263.cpp.sh.out        -2.8181e-01        -1.0000e+00        9.4708e-01        1.8656e+00        1.8661e+00        1.0605e+02        2.0140e+03        7.6461e-03        1.5637e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_264.cpp.sh.out        3.3908e-01        -5.9997e-01        7.4561e-01        1.8652e+00        1.8661e+00        9.2900e+01        2.1211e+03        8.5349e-03        4.7534e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_265.cpp.sh.out        9.7096e-02        -9.4302e-01        7.6444e-01        1.8656e+00        1.8651e+00        7.2574e+01        2.1494e+03        6.6941e-03        1.2042e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_266.cpp.sh.out        4.3273e-01        -5.9999e-01        1.2191e-01        1.8641e+00        1.8655e+00        9.2441e+01        2.1286e+03        1.4293e-02        7.2804e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_267.cpp.sh.out        7.9931e-02        -2.6511e-01        6.6191e-01        1.8653e+00        1.8654e+00        8.7770e+01        2.2112e+03        6.8375e-03        1.0744e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_268.cpp.sh.out        4.5495e-01        -4.4287e-01        4.3447e-01        1.8653e+00        1.8650e+00        6.1840e+01        2.1842e+03        1.1552e-02        6.3935e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_269.cpp.sh.out        3.9458e-01        8.8322e-01        1.1542e-01        1.8614e+00        1.8655e+00        2.3832e+01        2.2783e+03        2.0000e-02        7.7868e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_270.cpp.sh.out        4.2548e-02        -6.7469e-01        7.0788e-01        1.8650e+00        1.8656e+00        9.0918e+01        2.2481e+03        7.6440e-03        1.1684e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_271.cpp.sh.out        2.3612e-01        -8.2832e-01        3.7918e-01        1.8659e+00        1.8652e+00        9.1524e+01        2.2766e+03        6.8903e-03        1.0842e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_272.cpp.sh.out        2.7759e-01        -2.6529e-01        9.3219e-01        1.8662e+00        1.8623e+00        7.0702e+01        2.2294e+03        8.8357e-03        1.8419e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_273.cpp.sh.out        2.2402e-01        9.9999e-02        8.6803e-01        1.8654e+00        1.8632e+00        4.6832e+01        2.3932e+03        9.0173e-03        1.9042e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_274.cpp.sh.out        2.1470e-01        -4.1191e-01        8.6108e-01        1.8656e+00        1.8661e+00        5.5983e+01        2.3640e+03        9.0703e-03        1.7014e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_275.cpp.sh.out        2.4327e-01        -1.0870e+00        1.6337e-01        1.8635e+00        1.8646e+00        8.0313e+01        1.9767e+03        6.2069e-03        1.0449e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_276.cpp.sh.out        3.5847e-01        -1.0362e-01        9.0563e-01        1.8655e+00        1.8640e+00        5.3584e+01        2.7084e+03        5.6400e-03        1.4806e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_277.cpp.sh.out        2.5558e-01        -7.9973e-01        3.0000e-01        1.8656e+00        1.8656e+00        8.1213e+01        2.5377e+03        9.0890e-03        4.8041e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_278.cpp.sh.out        -1.6387e-01        -3.2369e-01        8.9472e-01        1.8657e+00        1.8626e+00        6.5841e+01        2.5203e+03        5.4111e-03        1.2662e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_279.cpp.sh.out        1.2964e-02        -1.0000e+00        9.9493e-01        1.8656e+00        1.8657e+00        1.0135e+02        2.3365e+03        6.3329e-03        4.1254e-05
        mass_fit_test_D0_MC_mode0_momentum_costheta_280.cpp.sh.out        4.8334e-02        -9.9994e-01        8.2280e-01        1.8657e+00        1.8643e+00        5.5724e+01        2.2752e+03        5.4699e-03        1.0633e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_281.cpp.sh.out        3.2625e-01        -6.0000e-01        6.1993e-01        1.8654e+00        1.8652e+00        6.9808e+01        2.0811e+03        4.9120e-03        8.9901e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_282.cpp.sh.out        1.6653e-01        -3.1459e-01        8.9624e-01        1.8656e+00        1.8637e+00        4.9872e+01        2.0451e+03        5.6934e-03        1.5355e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_283.cpp.sh.out        1.1053e-02        -1.0000e+00        3.3584e-01        1.8658e+00        1.8653e+00        7.8849e+01        2.0332e+03        8.5621e-03        5.5653e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_284.cpp.sh.out        2.2091e-01        -4.4302e-01        6.4493e-01        1.8651e+00        1.8658e+00        9.2338e+01        2.0008e+03        8.3196e-03        4.1792e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_285.cpp.sh.out        2.4000e-01        -6.5668e-01        7.6430e-01        1.8658e+00        1.8628e+00        7.6117e+01        1.9599e+03        5.8458e-03        1.1223e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_286.cpp.sh.out        5.8104e-02        -5.8159e-01        1.5940e-01        1.8640e+00        1.8654e+00        4.6392e+01        2.0226e+03        1.4126e-02        6.0975e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_287.cpp.sh.out        1.3637e-01        -7.3499e-01        3.5004e-01        1.8646e+00        1.8659e+00        6.3343e+01        2.0127e+03        1.0107e-02        5.9715e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_288.cpp.sh.out        -1.4383e-01        -6.0000e-01        2.1029e-01        1.8633e+00        1.8659e+00        5.7411e+01        2.0546e+03        1.3265e-02        6.5147e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_289.cpp.sh.out        2.2401e-01        -4.9210e-01        1.2085e-01        1.8647e+00        1.8656e+00        7.1833e+01        2.1420e+03        1.4153e-02        7.1270e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_290.cpp.sh.out        -4.7310e-02        -7.4783e-01        7.8209e-02        1.8622e+00        1.8656e+00        6.6464e+01        2.1186e+03        1.4998e-02        7.4013e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_291.cpp.sh.out        -4.7633e-01        -1.2494e-02        9.0919e-01        1.8657e+00        1.8667e+00        6.4906e+01        2.1251e+03        7.8432e-03        1.8113e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_292.cpp.sh.out        4.3060e-02        -5.1562e-01        1.1068e-01        1.8666e+00        1.8656e+00        8.0341e+01        2.1507e+03        1.5000e-02        7.6324e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_293.cpp.sh.out        3.9882e-02        -3.6304e-01        7.4075e-01        1.8653e+00        1.8661e+00        5.9634e+01        2.2483e+03        7.2745e-03        1.3032e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_294.cpp.sh.out        3.3098e-01        -4.4073e-01        4.5782e-01        1.8656e+00        1.8662e+00        7.0097e+01        2.2547e+03        1.1691e-02        6.8964e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_295.cpp.sh.out        5.9600e-02        -4.3231e-01        8.9437e-01        1.8656e+00        1.8672e+00        7.4268e+01        2.2167e+03        8.2782e-03        1.9327e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_296.cpp.sh.out        6.9067e-01        -5.9990e-01        3.1750e-01        1.8662e+00        1.8654e+00        7.8509e+01        2.3066e+03        5.8737e-03        1.0383e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_297.cpp.sh.out        1.8558e-01        -8.5373e-01        9.9701e-01        1.8654e+00        1.8896e+00        9.9700e+01        2.2452e+03        9.2911e-03        3.1582e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_298.cpp.sh.out        4.3695e-03        -4.9616e-01        8.0247e-01        1.8656e+00        1.8654e+00        6.0739e+01        2.3354e+03        8.6993e-03        1.4600e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_299.cpp.sh.out        8.2430e-02        -5.9029e-01        6.7147e-01        1.8656e+00        1.8641e+00        9.4794e+01        2.3312e+03        8.2318e-03        1.2989e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_300.cpp.sh.out        -3.1746e-02        6.0000e-01        8.5248e-01        1.8648e+00        1.8610e+00        2.0698e+01        2.0553e+03        8.9300e-03        1.9763e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_301.cpp.sh.out        -1.4793e-01        -3.3922e-01        6.0070e-01        1.8652e+00        1.8651e+00        9.1750e+01        2.6412e+03        4.8354e-03        8.3859e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_302.cpp.sh.out        6.5406e-03        -3.9478e-01        7.6303e-01        1.8655e+00        1.8652e+00        7.5560e+01        2.5786e+03        5.0103e-03        9.7782e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_303.cpp.sh.out        7.6874e-03        -6.0000e-01        8.7175e-01        1.8655e+00        1.8648e+00        7.5981e+01        2.5980e+03        5.4287e-03        1.3111e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_304.cpp.sh.out        2.0229e-01        -5.4354e-01        9.1412e-01        1.8656e+00        1.8626e+00        5.6865e+01        2.3891e+03        5.7631e-03        1.4695e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_305.cpp.sh.out        -3.8059e-01        -4.4810e-02        1.0929e-01        1.8645e+00        1.8654e+00        6.2765e+01        2.1972e+03        1.5361e-02        5.7303e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_306.cpp.sh.out        1.2840e-01        -5.9914e-01        8.0549e-01        1.8656e+00        1.8644e+00        7.8010e+01        2.1140e+03        5.5610e-03        1.0316e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_307.cpp.sh.out        -2.3579e-01        -2.3708e-01        9.2439e-01        1.8656e+00        1.8675e+00        4.4171e+01        2.0448e+03        6.1549e-03        2.1626e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_308.cpp.sh.out        5.4033e-03        -4.8665e-01        3.1779e-01        1.8652e+00        1.8654e+00        9.1465e+01        1.9676e+03        9.1938e-03        5.3782e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_309.cpp.sh.out        2.8768e-01        -4.2939e-01        2.8918e-01        1.8659e+00        1.8652e+00        6.2842e+01        1.9822e+03        1.0184e-02        5.6144e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_310.cpp.sh.out        -2.9627e-02        -9.3857e-01        2.0771e-01        1.8635e+00        1.8657e+00        5.8834e+01        2.0174e+03        1.1281e-02        5.9558e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_311.cpp.sh.out        -1.4751e-01        -7.1027e-01        3.8467e-01        1.8655e+00        1.8657e+00        7.2181e+01        2.0179e+03        5.0163e-03        8.6518e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_312.cpp.sh.out        -2.0838e-01        -3.7923e-01        9.4490e-02        1.8666e+00        1.8655e+00        7.3067e+01        1.9849e+03        1.5000e-02        6.6681e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_313.cpp.sh.out        2.1690e-01        -3.2704e-01        8.9347e-01        1.8655e+00        1.8630e+00        7.1176e+01        2.0069e+03        6.8630e-03        1.3547e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_314.cpp.sh.out        4.1832e-02        -2.9009e-01        8.7656e-01        1.8656e+00        1.8646e+00        6.1174e+01        2.1149e+03        6.9446e-03        1.5451e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_315.cpp.sh.out        2.0592e-01        -3.3581e-01        2.6287e-01        1.8643e+00        1.8659e+00        6.6225e+01        2.1820e+03        1.1253e-02        6.6490e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_316.cpp.sh.out        4.1908e-02        -3.2245e-01        8.1447e-01        1.8652e+00        1.8666e+00        4.9063e+01        2.1691e+03        7.2085e-03        1.2416e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_317.cpp.sh.out        5.8920e-01        -6.0000e-01        1.9491e-01        1.8639e+00        1.8656e+00        7.4695e+01        2.1653e+03        1.1307e-02        7.0992e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_318.cpp.sh.out        -2.9445e-01        -2.4853e-01        8.6704e-01        1.8654e+00        1.8652e+00        5.3547e+01        2.2375e+03        7.4395e-03        1.6892e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_319.cpp.sh.out        1.3466e-01        -3.0555e-01        3.1627e-01        1.8662e+00        1.8650e+00        1.0291e+02        2.2732e+03        1.0784e-02        7.4593e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_320.cpp.sh.out        -9.5097e-02        -6.0000e-01        9.2702e-01        1.8655e+00        1.8679e+00        1.0272e+02        2.2253e+03        8.8035e-03        2.7175e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_321.cpp.sh.out        1.1683e-01        -3.5864e-01        4.3695e-01        1.8648e+00        1.8659e+00        8.1757e+01        2.2502e+03        1.1759e-02        7.1803e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_322.cpp.sh.out        6.9802e-02        -5.1067e-01        9.8543e-01        1.8657e+00        1.8422e+00        9.7655e+01        2.2594e+03        9.0547e-03        7.4859e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_323.cpp.sh.out        -1.7680e-01        -1.5188e-03        2.0814e-01        1.8663e+00        1.8652e+00        4.1651e+01        2.3605e+03        1.4997e-02        8.5073e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_324.cpp.sh.out        -2.2053e-01        -1.2359e-01        6.8494e-01        1.8657e+00        1.8645e+00        6.1326e+01        2.3436e+03        8.3322e-03        1.3974e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_325.cpp.sh.out        -1.9354e-01        -1.7694e+00        7.0330e-01        1.8650e+00        1.8623e+00        8.0590e+01        1.9893e+03        8.6606e-03        1.2547e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_326.cpp.sh.out        1.8545e-01        -3.2821e-01        7.7512e-01        1.8657e+00        1.8646e+00        7.2337e+01        2.6437e+03        4.9593e-03        1.0075e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_327.cpp.sh.out        1.2608e-01        -5.9999e-01        8.4336e-01        1.8658e+00        1.8641e+00        7.3193e+01        2.5937e+03        5.3307e-03        1.2016e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_328.cpp.sh.out        -3.3942e-01        -6.0000e-01        9.2730e-01        1.8657e+00        1.8683e+00        4.9124e+01        2.4868e+03        5.7326e-03        1.7990e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_329.cpp.sh.out        6.3174e-01        -6.0000e-01        8.8588e-01        1.8653e+00        1.8664e+00        7.9887e+01        2.3502e+03        5.5065e-03        1.3092e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_330.cpp.sh.out        2.3424e-01        -4.3134e-01        8.6269e-01        1.8659e+00        1.8638e+00        5.8784e+01        2.2584e+03        5.4582e-03        1.1713e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_331.cpp.sh.out        5.7136e-01        -9.9761e-01        7.4020e-01        1.8655e+00        1.8646e+00        8.0798e+01        2.1534e+03        5.1649e-03        1.0112e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_332.cpp.sh.out        8.1577e-02        -5.3717e-01        9.0744e-02        1.8656e+00        1.8657e+00        4.8078e+01        2.0669e+03        1.5000e-02        5.9989e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_333.cpp.sh.out        -2.1662e-02        -9.2430e-01        3.0000e-01        1.8654e+00        1.8652e+00        9.0033e+01        1.9910e+03        9.5106e-03        5.4044e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_334.cpp.sh.out        -4.7897e-01        9.9999e-02        9.2451e-01        1.8653e+00        1.8633e+00        2.1451e+01        1.9695e+03        6.1936e-03        2.4253e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_335.cpp.sh.out        -1.8367e-01        -6.1243e-01        3.2863e-01        1.8652e+00        1.8657e+00        7.6887e+01        1.9571e+03        1.0000e-02        5.5460e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_336.cpp.sh.out        -7.8458e-02        -9.9999e-01        9.3034e-01        1.8656e+00        1.8626e+00        8.0082e+01        1.9919e+03        6.7341e-03        1.5709e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_337.cpp.sh.out        -3.9603e-01        -6.6137e-01        1.2478e-01        1.8636e+00        1.8657e+00        6.0207e+01        2.0669e+03        1.4973e-02        6.4152e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_338.cpp.sh.out        6.0105e-02        -1.0000e+00        3.0850e-01        1.8662e+00        1.8652e+00        9.0229e+01        1.9987e+03        4.5234e-03        8.6522e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_339.cpp.sh.out        -5.9051e-02        -7.8850e-01        8.5386e-01        1.8656e+00        1.8645e+00        7.0530e+01        2.0685e+03        6.7328e-03        1.2974e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_340.cpp.sh.out        1.1838e-02        -2.2505e-01        1.7511e-01        1.8667e+00        1.8652e+00        6.6667e+01        2.1493e+03        1.3802e-02        6.8415e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_341.cpp.sh.out        1.0202e-01        -9.9999e-01        9.4316e-01        1.8654e+00        1.8530e+00        3.1397e-02        2.2620e+03        7.7143e-03        4.5610e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_342.cpp.sh.out        3.1023e-01        -4.8631e-01        8.3842e-02        1.8645e+00        1.8654e+00        9.5311e+01        2.1657e+03        1.5000e-02        7.5428e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_343.cpp.sh.out        -7.7816e-02        -7.5473e-01        1.3256e-01        1.8655e+00        1.8657e+00        6.4776e+01        2.1902e+03        1.3842e-02        7.6670e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_344.cpp.sh.out        1.2263e-01        -9.9995e-01        9.2242e-01        1.8652e+00        1.8688e+00        8.8404e+01        2.2306e+03        8.0474e-03        1.6156e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_345.cpp.sh.out        -1.9133e-01        -6.8308e-01        8.9351e-01        1.8656e+00        1.8627e+00        5.8297e+01        2.2888e+03        7.9108e-03        1.9899e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_346.cpp.sh.out        -1.2086e-01        -9.9999e-01        9.2976e-01        1.8658e+00        1.8627e+00        1.0665e+02        2.2064e+03        9.1290e-03        2.9055e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_347.cpp.sh.out        -1.8260e-01        -4.2338e-01        8.7028e-01        1.8653e+00        1.8674e+00        6.3471e+01        2.3185e+03        8.1035e-03        1.8022e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_348.cpp.sh.out        3.3629e-01        -5.9996e-01        4.5823e-01        1.8652e+00        1.8654e+00        9.3413e+01        2.2526e+03        6.9363e-03        1.1511e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_349.cpp.sh.out        -2.5731e-01        -4.4392e-01        7.9632e-01        1.8655e+00        1.8662e+00        4.9937e+01        2.3741e+03        8.5716e-03        1.4335e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_350.cpp.sh.out        4.7448e-01        -9.9999e-01        5.6946e-02        1.8643e+00        1.8646e+00        7.4509e+01        2.0435e+03        3.3533e-03        9.8567e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_351.cpp.sh.out        2.5926e-01        -6.0000e-01        8.3602e-01        1.8655e+00        1.8658e+00        7.7718e+01        2.6403e+03        5.0965e-03        1.0794e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_352.cpp.sh.out        4.3003e-01        9.9999e-02        9.4148e-01        1.8657e+00        1.8621e+00        4.0740e+01        2.6092e+03        5.7566e-03        1.9501e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_353.cpp.sh.out        1.1312e-02        1.6740e-01        8.8263e-01        1.8654e+00        1.8654e+00        6.2277e+01        2.5137e+03        5.6720e-03        1.2801e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_354.cpp.sh.out        1.0093e-01        -5.6847e-01        3.0000e-01        1.8647e+00        1.8659e+00        7.7023e+01        2.3810e+03        8.6845e-03        4.8675e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_355.cpp.sh.out        -8.9861e-02        -1.0000e+00        8.3579e-01        1.8658e+00        1.8653e+00        7.1012e+01        2.2470e+03        5.5476e-03        1.2041e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_356.cpp.sh.out        9.8167e-02        4.8822e-01        7.8543e-01        1.8658e+00        1.8642e+00        4.6811e+01        2.1982e+03        5.1842e-03        1.1929e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_357.cpp.sh.out        1.9468e-01        -1.8344e-01        8.7807e-02        1.8655e+00        1.8653e+00        6.9157e+01        2.0679e+03        1.4241e-02        6.0546e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_358.cpp.sh.out        -4.7674e-02        -1.0000e+00        8.7420e-01        1.8654e+00        1.8644e+00        5.5979e+01        2.0130e+03        5.8542e-03        1.3057e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_359.cpp.sh.out        -4.4543e-01        -5.9904e-01        1.1125e-01        1.8665e+00        1.8654e+00        6.5697e+01        2.0002e+03        1.4828e-02        5.9631e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_360.cpp.sh.out        -3.3938e-01        -9.9995e-01        7.3461e-01        1.8660e+00        1.8647e+00        5.4117e+01        1.9309e+03        5.5587e-03        1.1262e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_361.cpp.sh.out        -8.6658e-02        -6.3213e-01        3.0914e-01        1.8655e+00        1.8655e+00        7.4904e+01        1.9730e+03        9.4013e-03        5.4944e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_362.cpp.sh.out        3.0518e-01        -4.8561e-01        8.4021e-01        1.8655e+00        1.8634e+00        8.1037e+01        2.0510e+03        6.3728e-03        1.2293e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_363.cpp.sh.out        1.0983e-01        -5.9999e-01        3.8885e-01        1.8652e+00        1.8657e+00        1.0055e+02        2.0215e+03        1.0037e-02        5.7884e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_364.cpp.sh.out        4.8973e-02        -8.8930e-01        2.4194e-01        1.8667e+00        1.8653e+00        9.4240e+01        2.0778e+03        1.0877e-02        6.3982e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_365.cpp.sh.out        1.2113e-01        -2.3227e-01        9.2887e-01        1.8653e+00        1.8654e+00        7.4096e+01        2.1549e+03        7.2513e-03        1.7248e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_366.cpp.sh.out        3.7459e-01        -6.0000e-01        4.5671e-02        1.8642e+00        1.8653e+00        9.5704e+01        2.1912e+03        1.1559e-03        8.1187e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_367.cpp.sh.out        5.4335e-02        -4.8843e-01        4.4734e-01        1.8656e+00        1.8655e+00        8.9228e+01        2.2178e+03        1.0310e-02        5.9836e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_368.cpp.sh.out        4.0077e-01        -6.4382e-01        8.6892e-01        1.8652e+00        1.8664e+00        6.5626e+01        2.1924e+03        7.4398e-03        1.4846e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_369.cpp.sh.out        -2.8367e-01        -4.7783e-01        6.0718e-01        1.8655e+00        1.8658e+00        7.5910e+01        2.2241e+03        6.4689e-03        1.1478e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_370.cpp.sh.out        3.3605e-02        -1.9631e-01        3.5085e-01        1.8662e+00        1.8652e+00        7.2460e+01        2.3145e+03        1.2483e-02        6.6293e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_371.cpp.sh.out        4.0309e-01        -7.5536e-01        9.9780e-01        1.8658e+00        1.7612e+00        1.1004e+02        2.2562e+03        8.8603e-03        3.2414e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_372.cpp.sh.out        3.1385e-01        2.6117e-01        7.7977e-01        1.8656e+00        1.8649e+00        5.9572e+01        2.3783e+03        7.7824e-03        1.3427e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_373.cpp.sh.out        4.2870e-02        -6.0000e-01        3.7152e-01        1.8659e+00        1.8658e+00        9.0151e+01        2.2879e+03        6.8304e-03        1.0628e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_374.cpp.sh.out        4.8500e-01        -1.3048e+00        5.3905e-01        1.8654e+00        1.8653e+00        9.9566e+01        2.2784e+03        7.4604e-03        1.1623e-02
