          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_Dp_mc_mode200_momentum_costheta_253.cpp.sh.out        -1.4185e-01        -5.8316e-01        1.8650e-01        1.8694e+00        1.8699e+00        1.3867e+02        2.6483e+03        1.0297e-02        3.8831e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_254.cpp.sh.out        -2.0951e-01        -8.6027e-01        1.8127e-01        1.8672e+00        1.8701e+00        1.4554e+02        2.5935e+03        1.0042e-02        4.1105e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_255.cpp.sh.out        2.5557e-02        -7.8735e-01        1.0062e-01        1.8695e+00        1.8702e+00        1.3351e+02        2.6004e+03        1.5000e-02        4.3978e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_256.cpp.sh.out        2.3104e-01        -6.7718e-01        1.3245e-01        1.8706e+00        1.8699e+00        1.5479e+02        2.4811e+03        1.2746e-02        4.1620e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_257.cpp.sh.out        -2.6029e-01        -2.5753e-01        1.5199e-01        1.8688e+00        1.8701e+00        9.3885e+01        2.5991e+03        1.3659e-02        4.2129e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_258.cpp.sh.out        2.9927e-01        1.2782e-02        1.4870e-01        1.8682e+00        1.8700e+00        1.3656e+02        2.4604e+03        1.3183e-02        4.4901e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_259.cpp.sh.out        1.6662e-01        -4.6687e-01        1.3457e-01        1.8694e+00        1.8700e+00        1.4379e+02        2.3752e+03        1.2906e-02        4.5866e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_260.cpp.sh.out        3.8488e-01        -1.1362e+00        2.1167e-01        1.8697e+00        1.8701e+00        1.8222e+02        2.3367e+03        9.1114e-03        4.2646e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_261.cpp.sh.out        -1.8035e-02        -5.8175e-01        2.8447e-01        1.8699e+00        1.8700e+00        1.3958e+02        2.2574e+03        9.0337e-03        4.1580e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_262.cpp.sh.out        9.7228e-02        -6.2637e-01        3.0153e-01        1.8688e+00        1.8704e+00        1.4848e+02        2.1926e+03        8.6039e-03        4.3667e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_263.cpp.sh.out        7.9329e-02        -7.4257e-01        9.2680e-01        1.8703e+00        1.8700e+00        9.8244e+01        2.1050e+03        5.3111e-03        2.0504e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_264.cpp.sh.out        3.4701e-01        -9.0985e-02        8.4719e-01        1.8701e+00        1.8695e+00        1.1402e+02        2.0281e+03        4.9502e-03        1.3341e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_265.cpp.sh.out        3.9344e-01        -6.4709e-01        2.5272e-01        1.8684e+00        1.8705e+00        1.3464e+02        2.0193e+03        9.2120e-03        4.5812e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_266.cpp.sh.out        -7.8832e-01        9.1441e-01        1.2180e-01        1.8675e+00        1.8702e+00        2.8685e+01        2.0823e+03        2.1501e-02        5.7119e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_267.cpp.sh.out        8.1539e-02        -8.8898e-01        9.9999e-01        1.8703e+00        1.8672e+00        2.0542e+02        1.8475e+03        5.9654e-03        2.2261e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_268.cpp.sh.out        5.3177e-02        -6.5144e-01        2.7628e-01        1.8707e+00        1.8697e+00        1.0591e+02        1.9311e+03        1.0229e-02        5.1929e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_269.cpp.sh.out        2.0126e-01        -7.2676e-01        1.5670e-01        1.8690e+00        1.8702e+00        1.1525e+02        1.9047e+03        1.3545e-02        5.5663e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_270.cpp.sh.out        1.2631e-01        -3.6680e-01        3.0704e-01        1.8690e+00        1.8703e+00        1.3226e+02        1.9030e+03        1.0414e-02        5.3725e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_271.cpp.sh.out        -2.9735e-01        3.2430e-01        8.9192e-01        1.8704e+00        1.8686e+00        8.0971e+01        1.9400e+03        6.3511e-03        2.1707e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_272.cpp.sh.out        -6.9048e-02        -3.1167e-01        7.7710e-01        1.8701e+00        1.8707e+00        1.1729e+02        1.8277e+03        5.7926e-03        1.2910e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_273.cpp.sh.out        2.1081e-01        -5.1113e-01        7.9879e-01        1.8703e+00        1.8695e+00        1.0582e+02        1.7971e+03        6.0166e-03        1.3667e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_274.cpp.sh.out        3.9908e-01        -5.3606e-01        6.9156e-01        1.8700e+00        1.8692e+00        1.4642e+02        1.7876e+03        5.9221e-03        1.1047e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_275.cpp.sh.out        1.2653e-01        -6.4557e-01        8.7070e-01        1.8701e+00        1.8656e+00        1.0115e+02        1.6469e+03        6.8488e-03        1.4535e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_276.cpp.sh.out        -4.7681e-02        -5.4836e-01        1.2444e-01        1.8696e+00        1.8699e+00        1.4704e+02        2.6490e+03        1.3473e-02        4.2021e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_277.cpp.sh.out        1.7852e-01        -6.6385e-01        1.0260e-01        1.8707e+00        1.8700e+00        1.4878e+02        2.6303e+03        1.6483e-02        4.2165e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_278.cpp.sh.out        2.9099e-03        -3.9068e-01        1.7466e-01        1.8687e+00        1.8701e+00        1.4659e+02        2.6332e+03        1.0798e-02        3.9601e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_279.cpp.sh.out        2.3913e-02        -6.9622e-01        1.7421e-01        1.8687e+00        1.8701e+00        1.7184e+02        2.5481e+03        9.9543e-03        4.0371e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_280.cpp.sh.out        -1.1451e-01        -6.4936e-01        2.1137e-01        1.8687e+00        1.8702e+00        1.6377e+02        2.6073e+03        9.6378e-03        3.8326e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_281.cpp.sh.out        8.6369e-02        -6.7857e-01        1.8885e-01        1.8690e+00        1.8701e+00        1.6898e+02        2.5200e+03        1.1579e-02        3.9113e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_282.cpp.sh.out        1.0589e-02        -4.7503e-01        1.3706e-01        1.8672e+00        1.8700e+00        1.1477e+02        2.4982e+03        1.6426e-02        4.1914e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_283.cpp.sh.out        1.6349e-01        -1.9786e-01        1.4634e-01        1.8677e+00        1.8701e+00        1.3918e+02        2.4559e+03        1.3580e-02        4.3719e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_284.cpp.sh.out        4.3416e-01        -3.2887e-01        1.1331e-01        1.8669e+00        1.8701e+00        1.4450e+02        2.3554e+03        1.3260e-02        4.4911e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_285.cpp.sh.out        1.1437e-01        -7.2165e-01        1.5982e-01        1.8695e+00        1.8702e+00        1.5908e+02        2.2740e+03        1.1207e-02        4.2549e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_286.cpp.sh.out        9.7505e-02        -6.3922e-01        1.1633e-01        1.8686e+00        1.8702e+00        1.3975e+02        2.2410e+03        1.1559e-02        4.7710e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_287.cpp.sh.out        8.4600e-02        -6.0950e-01        1.7919e-01        1.8694e+00        1.8701e+00        1.2302e+02        2.1358e+03        1.1369e-02        4.6386e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_288.cpp.sh.out        -6.3783e-02        -3.5563e-01        1.5519e-01        1.8702e+00        1.8701e+00        1.2366e+02        2.1524e+03        1.5000e-02        4.9167e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_289.cpp.sh.out        2.4950e-01        -4.7896e-01        1.2331e-01        1.8674e+00        1.8702e+00        1.3152e+02        2.1425e+03        1.4405e-02        5.0248e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_290.cpp.sh.out        -5.2096e-02        -5.4637e-01        1.9437e-01        1.8691e+00        1.8700e+00        1.3233e+02        2.0077e+03        1.2886e-02        4.5701e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_291.cpp.sh.out        1.3156e-01        -2.6263e-01        1.7773e-01        1.8696e+00        1.8703e+00        1.3209e+02        1.9549e+03        1.2178e-02        5.0823e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_292.cpp.sh.out        1.8224e-01        -5.5643e-01        8.2218e-01        1.8702e+00        1.8699e+00        1.3279e+02        1.9012e+03        5.1047e-03        1.3233e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_293.cpp.sh.out        6.1625e-01        -7.1502e-01        4.0964e-01        1.8694e+00        1.8702e+00        1.5489e+02        1.8730e+03        8.7701e-03        4.3413e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_294.cpp.sh.out        2.9971e-01        -6.8620e-01        7.4653e-02        1.8708e+00        1.8701e+00        1.3557e+02        1.8745e+03        1.8895e-02        5.9758e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_295.cpp.sh.out        -1.1499e-02        -1.7059e-01        7.9126e-01        1.8701e+00        1.8701e+00        1.1314e+02        1.7928e+03        5.6931e-03        1.2968e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_296.cpp.sh.out        2.7743e-01        -4.3445e-01        2.4337e-01        1.8704e+00        1.8702e+00        1.0054e+02        1.8624e+03        1.1487e-02        5.3680e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_297.cpp.sh.out        -1.3403e-01        -6.6620e-01        8.9526e-01        1.8703e+00        1.8707e+00        9.5466e+01        1.8195e+03        6.3215e-03        1.6581e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_298.cpp.sh.out        1.5907e-01        -3.2658e-01        7.2548e-01        1.8702e+00        1.8700e+00        1.2040e+02        1.8095e+03        5.7446e-03        1.2527e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_299.cpp.sh.out        2.1112e-01        -5.3554e-01        1.6850e-01        1.8699e+00        1.8699e+00        8.4977e+01        1.8220e+03        1.5000e-02        6.2007e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_300.cpp.sh.out        -1.4922e-01        -1.5823e-01        6.8266e-01        1.8699e+00        1.8677e+00        8.2988e+01        1.5939e+03        5.9250e-03        1.1153e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_301.cpp.sh.out        1.8036e-01        -6.8626e-01        1.6237e-01        1.8703e+00        1.8699e+00        1.5559e+02        2.6272e+03        1.1895e-02        4.0171e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_302.cpp.sh.out        3.6662e-02        -7.7599e-01        2.0727e-01        1.8699e+00        1.8699e+00        1.7836e+02        2.6535e+03        9.6814e-03        3.8479e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_303.cpp.sh.out        1.5275e-01        -5.5637e-01        1.8208e-01        1.8680e+00        1.8700e+00        1.5176e+02        2.6144e+03        1.0002e-02        3.8895e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_304.cpp.sh.out        1.0446e-01        -4.8137e-01        1.3480e-01        1.8692e+00        1.8699e+00        1.3263e+02        2.6315e+03        1.3747e-02        4.2490e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_305.cpp.sh.out        3.1032e-02        -6.4125e-01        1.6043e-01        1.8698e+00        1.8701e+00        1.9253e+02        2.5324e+03        1.0231e-02        4.0081e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_306.cpp.sh.out        2.7634e-01        -5.3332e-01        1.6946e-01        1.8692e+00        1.8700e+00        1.5843e+02        2.5216e+03        1.1438e-02        4.2065e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_307.cpp.sh.out        1.9579e-01        -1.7737e-01        1.9148e-01        1.8677e+00        1.8700e+00        1.5182e+02        2.4824e+03        1.1201e-02        3.9400e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_308.cpp.sh.out        1.9949e-01        -1.6911e-01        1.9592e-01        1.8700e+00        1.8699e+00        1.5896e+02        2.3431e+03        1.0341e-02        4.1860e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_309.cpp.sh.out        2.2520e-01        -7.6716e-01        3.2358e-01        1.8695e+00        1.8701e+00        1.9060e+02        2.3042e+03        8.4109e-03        4.1195e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_310.cpp.sh.out        -6.6832e-02        -4.3774e-01        1.4034e-01        1.8702e+00        1.8700e+00        1.3075e+02        2.2922e+03        1.2812e-02        4.5259e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_311.cpp.sh.out        8.4265e-02        -7.0535e-01        2.8289e-01        1.8696e+00        1.8700e+00        1.3172e+02        2.2514e+03        9.6231e-03        4.2220e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_312.cpp.sh.out        2.4431e-01        -5.7974e-01        1.6436e-01        1.8692e+00        1.8702e+00        1.5018e+02        2.1529e+03        1.1329e-02        4.5593e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_313.cpp.sh.out        -3.3080e-02        -4.7783e-01        1.7331e-01        1.8686e+00        1.8701e+00        1.6544e+02        2.0966e+03        1.0352e-02        4.8657e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_314.cpp.sh.out        1.1653e-01        -4.7256e-01        8.4212e-01        1.8702e+00        1.8700e+00        1.2754e+02        1.9823e+03        5.0445e-03        1.1872e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_315.cpp.sh.out        3.2091e-02        -6.8328e-01        7.1291e-02        1.8740e+00        1.8701e+00        1.0142e+02        2.0316e+03        2.0000e-02        5.3665e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_316.cpp.sh.out        -1.6213e-01        -1.1982e-02        8.5864e-01        1.8701e+00        1.8666e+00        8.8362e+01        1.9856e+03        5.3029e-03        1.7362e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_317.cpp.sh.out        1.3625e-01        -4.8219e-01        1.7409e-01        1.8711e+00        1.8700e+00        1.3632e+02        1.9237e+03        1.1372e-02        5.5494e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_318.cpp.sh.out        3.5530e-02        -6.8135e-01        2.3163e-01        1.8698e+00        1.8699e+00        1.3229e+02        1.9377e+03        1.2016e-02        5.2330e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_319.cpp.sh.out        3.0699e-01        -4.7956e-01        1.0199e-01        1.8688e+00        1.8704e+00        1.2835e+02        1.9225e+03        1.4999e-02        5.7290e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_320.cpp.sh.out        9.1249e-02        -1.1470e-01        1.4709e-01        1.8682e+00        1.8698e+00        8.9809e+01        1.8352e+03        1.5000e-02        6.1846e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_321.cpp.sh.out        -2.1590e-02        -3.2527e-01        8.5138e-01        1.8703e+00        1.8677e+00        8.1416e+01        1.8706e+03        6.1351e-03        1.6225e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_322.cpp.sh.out        5.2028e-02        -4.1380e-01        9.0045e-01        1.8701e+00        1.8709e+00        7.8518e+01        1.8015e+03        6.4799e-03        2.0719e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_323.cpp.sh.out        2.0202e-01        -1.3762e-01        1.6223e-01        1.8692e+00        1.8701e+00        1.1445e+02        1.8017e+03        1.5000e-02        6.1988e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_324.cpp.sh.out        3.1082e-01        -5.2203e-01        8.6914e-01        1.8702e+00        1.8689e+00        8.9414e+01        1.7688e+03        6.2632e-03        1.7572e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_325.cpp.sh.out        -1.4639e-01        -8.3614e-01        1.0751e-01        1.8663e+00        1.8695e+00        9.6227e+01        1.5968e+03        1.5000e-02        6.7359e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_326.cpp.sh.out        4.9489e-02        -6.1526e-01        1.8929e-01        1.8695e+00        1.8697e+00        1.5891e+02        2.6480e+03        1.1185e-02        3.9253e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_327.cpp.sh.out        -1.7018e-01        -5.4729e-01        1.3370e-01        1.8685e+00        1.8700e+00        1.6460e+02        2.6093e+03        1.2193e-02        4.0214e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_328.cpp.sh.out        7.2518e-03        -3.2978e-01        1.9048e-01        1.8683e+00        1.8701e+00        1.5492e+02        2.6340e+03        1.1132e-02        3.9962e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_329.cpp.sh.out        2.8504e-02        -6.6239e-01        2.0953e-01        1.8689e+00        1.8701e+00        1.5815e+02        2.6118e+03        1.0583e-02        3.8920e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_330.cpp.sh.out        2.4438e-01        -6.3651e-01        2.2396e-01        1.8689e+00        1.8700e+00        1.8206e+02        2.5090e+03        8.1223e-03        3.8909e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_331.cpp.sh.out        3.2497e-02        -8.2124e-01        1.8041e-01        1.8697e+00        1.8700e+00        1.3398e+02        2.5222e+03        1.1954e-02        4.0871e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_332.cpp.sh.out        1.4490e-01        -4.5910e-01        1.8887e-01        1.8687e+00        1.8698e+00        1.2281e+02        2.4882e+03        1.2166e-02        3.9992e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_333.cpp.sh.out        1.6310e-01        -3.2631e-01        1.0762e-01        1.8660e+00        1.8702e+00        1.1922e+02        2.4287e+03        1.6119e-02        4.5825e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_334.cpp.sh.out        9.0742e-02        -6.3383e-01        1.5618e-01        1.8695e+00        1.8702e+00        1.1313e+02        2.3339e+03        1.4395e-02        4.4973e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_335.cpp.sh.out        -6.0256e-02        -5.0927e-01        1.4771e-01        1.8682e+00        1.8700e+00        1.4501e+02        2.2451e+03        1.3568e-02        4.5732e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_336.cpp.sh.out        2.1273e-01        -4.8245e-01        1.6824e-01        1.8681e+00        1.8701e+00        1.3613e+02        2.2158e+03        1.1185e-02        4.5317e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_337.cpp.sh.out        1.4841e-01        -6.2311e-01        7.8957e-01        1.8702e+00        1.8687e+00        1.5242e+02        2.0946e+03        4.6551e-03        1.1603e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_338.cpp.sh.out        7.0526e-02        -3.6263e-01        1.3558e-01        1.8714e+00        1.8697e+00        1.0021e+02        2.0478e+03        1.3971e-02        4.8724e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_339.cpp.sh.out        2.4897e-01        -1.7478e-01        8.7998e-01        1.8703e+00        1.8705e+00        8.9648e+01        1.9992e+03        5.0180e-03        1.8374e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_340.cpp.sh.out        -2.3866e-02        -4.6906e-01        8.8644e-01        1.8703e+00        1.8701e+00        9.7438e+01        2.0255e+03        5.0617e-03        1.5039e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_341.cpp.sh.out        3.1906e-01        -4.5676e-01        2.1296e-01        1.8690e+00        1.8701e+00        1.4549e+02        1.8624e+03        1.1021e-02        4.8827e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_342.cpp.sh.out        3.6027e-02        -6.3608e-01        3.1657e-01        1.8700e+00        1.8703e+00        1.2450e+02        1.8543e+03        9.7359e-03        4.6371e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_343.cpp.sh.out        3.0455e-02        -2.8514e-01        8.4180e-01        1.8701e+00        1.8691e+00        1.0075e+02        1.9062e+03        5.2741e-03        1.4346e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_344.cpp.sh.out        1.8348e-01        -5.1565e-01        9.5745e-02        1.8710e+00        1.8705e+00        1.0213e+02        1.8169e+03        1.8865e-02        5.6448e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_345.cpp.sh.out        2.7470e-01        -5.9138e-01        6.3978e-01        1.8701e+00        1.8704e+00        1.2472e+02        1.9003e+03        5.1060e-03        1.0093e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_346.cpp.sh.out        -2.6863e-01        -8.3535e-01        7.9475e-02        1.8696e+00        1.8701e+00        8.5074e+01        1.8220e+03        2.0000e-02        6.0887e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_347.cpp.sh.out        3.0700e-01        -5.0108e-01        7.5581e-01        1.8703e+00        1.8686e+00        1.3085e+02        1.8331e+03        5.7011e-03        1.1978e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_348.cpp.sh.out        8.9689e-04        -5.8165e-01        6.8206e-01        1.8705e+00        1.8706e+00        1.1089e+02        1.8252e+03        5.4103e-03        1.1055e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_349.cpp.sh.out        -2.0779e-01        2.4618e-01        8.4619e-01        1.8703e+00        1.8671e+00        6.4205e+01        1.8667e+03        6.4243e-03        1.7215e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_350.cpp.sh.out        7.1218e-02        -6.2436e-01        2.1798e-01        1.8689e+00        1.8694e+00        8.6771e+01        1.5922e+03        1.1475e-02        6.2242e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_351.cpp.sh.out        2.1717e-01        -5.5380e-01        1.4109e-01        1.8694e+00        1.8701e+00        1.1947e+02        2.6634e+03        1.3792e-02        4.0113e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_352.cpp.sh.out        3.7333e-01        -1.1727e+00        1.4238e-01        1.8683e+00        1.8700e+00        1.6197e+02        2.5582e+03        1.0817e-02        4.0933e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_353.cpp.sh.out        1.7705e-01        -3.8856e-01        1.5196e-01        1.8689e+00        1.8700e+00        1.2722e+02        2.5556e+03        1.2724e-02        3.9519e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_354.cpp.sh.out        2.2720e-01        -5.1648e-01        1.3219e-01        1.8692e+00        1.8701e+00        1.6438e+02        2.6566e+03        1.3016e-02        4.1998e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_355.cpp.sh.out        4.1753e-01        -6.6274e-01        3.8080e-01        1.8696e+00        1.8702e+00        2.0986e+02        2.5163e+03        7.0266e-03        3.4736e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_356.cpp.sh.out        -5.4739e-02        -4.7970e-01        1.2334e-01        1.8663e+00        1.8700e+00        1.2436e+02        2.4386e+03        1.5000e-02        4.5781e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_357.cpp.sh.out        3.2027e-02        -6.0500e-01        1.3663e-01        1.8697e+00        1.8701e+00        1.3830e+02        2.4437e+03        1.3466e-02        4.3101e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_358.cpp.sh.out        2.6241e-01        -6.8045e-01        1.2762e-01        1.8677e+00        1.8701e+00        1.2745e+02        2.4167e+03        1.5000e-02        4.4589e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_359.cpp.sh.out        9.5913e-02        -5.2544e-01        1.3454e-01        1.8693e+00        1.8700e+00        1.1449e+02        2.2925e+03        1.2665e-02        4.5034e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_360.cpp.sh.out        2.8149e-01        7.4609e-02        1.7924e-01        1.8693e+00        1.8701e+00        1.0022e+02        2.2266e+03        1.1978e-02        4.3775e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_361.cpp.sh.out        3.4644e-01        -4.6824e-01        1.2737e-01        1.8700e+00        1.8702e+00        1.1612e+02        2.1527e+03        1.5000e-02        4.7632e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_362.cpp.sh.out        1.9299e-01        -3.1088e-01        1.2376e-01        1.8681e+00        1.8701e+00        9.4454e+01        2.1206e+03        1.5000e-02        4.8289e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_363.cpp.sh.out        2.4305e-01        -2.8617e-01        2.1643e-01        1.8703e+00        1.8701e+00        1.1971e+02        2.0233e+03        1.0386e-02        4.4516e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_364.cpp.sh.out        2.2828e-01        -6.9860e-01        1.5900e-01        1.8674e+00        1.8701e+00        1.3624e+02        1.9749e+03        1.4098e-02        4.8678e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_365.cpp.sh.out        1.7957e-01        -8.1816e-01        8.2943e-01        1.8703e+00        1.8698e+00        1.2628e+02        1.8737e+03        4.9237e-03        1.1921e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_366.cpp.sh.out        1.8631e-01        -7.0297e-01        7.8216e-01        1.8703e+00        1.8692e+00        1.1446e+02        1.8386e+03        4.8740e-03        1.1654e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_367.cpp.sh.out        2.7866e-01        -6.4737e-01        2.9804e-01        1.8692e+00        1.8705e+00        1.4200e+02        1.8330e+03        9.3244e-03        4.8729e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_368.cpp.sh.out        -7.4730e-02        -6.9496e-01        7.5235e-01        1.8700e+00        1.8700e+00        1.3312e+02        1.7940e+03        4.9590e-03        1.1175e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_369.cpp.sh.out        2.3550e-01        -5.2375e-01        9.9411e-01        1.8701e+00        1.8679e+00        1.5886e+02        1.8260e+03        6.1091e-03        1.8180e-04
        mass_fit_Dp_mc_mode200_momentum_costheta_370.cpp.sh.out        1.6161e-01        -4.8073e-01        1.3388e-01        1.8718e+00        1.8703e+00        1.0940e+02        1.8056e+03        1.5000e-02        5.6582e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_371.cpp.sh.out        -6.5217e-02        -5.2475e-01        1.2296e-01        1.8683e+00        1.8701e+00        8.0231e+01        1.8088e+03        1.9560e-02        6.0409e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_372.cpp.sh.out        5.9620e-02        -4.1984e-01        2.0455e-01        1.8703e+00        1.8700e+00        1.1288e+02        1.8070e+03        1.1644e-02        5.8392e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_373.cpp.sh.out        -2.9129e-02        -5.4514e-01        9.2737e-02        1.8718e+00        1.8700e+00        9.8831e+01        1.7531e+03        2.0000e-02        6.1602e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_374.cpp.sh.out        2.3013e-01        -3.7343e-01        7.0916e-01        1.8699e+00        1.8689e+00        1.2702e+02        1.7510e+03        5.8990e-03        1.1940e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_375.cpp.sh.out        1.8147e-01        -1.6314e-01        8.9635e-01        1.8705e+00        1.8633e+00        8.8617e+01        1.6015e+03        6.6009e-03        1.3318e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_376.cpp.sh.out        3.5059e-01        -8.0518e-01        1.7354e-01        1.8685e+00        1.8701e+00        1.6353e+02        2.6595e+03        9.8261e-03        3.9902e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_377.cpp.sh.out        1.8797e-01        -4.0577e-01        1.8007e-01        1.8701e+00        1.8700e+00        1.4588e+02        2.6221e+03        1.1226e-02        3.9542e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_378.cpp.sh.out        2.8183e-01        -4.5194e-01        1.7985e-01        1.8685e+00        1.8701e+00        1.4834e+02        2.5986e+03        1.1225e-02        4.0417e-03
