          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_mc_mode401_momentum_costheta_261.cpp.sh.out        -3.6121e-01        -4.5006e-01        6.4726e-02        1.9677e+00        1.9685e+00        8.1790e+01        8.1821e+02        9.2857e-04        4.8668e-03
        mass_fit_mc_mode401_momentum_costheta_262.cpp.sh.out        -3.9237e-03        -1.7420e+00        1.0000e-02        1.9900e+00        1.9684e+00        7.6970e+01        7.9103e+02        1.9997e-02        4.3614e-03
        mass_fit_mc_mode401_momentum_costheta_263.cpp.sh.out        1.4752e-01        -1.2370e+00        1.2477e-01        1.9682e+00        1.9689e+00        7.0357e+01        7.9764e+02        2.8731e-03        5.0267e-03
        mass_fit_mc_mode401_momentum_costheta_264.cpp.sh.out        -6.1684e-02        1.0192e-01        7.4604e-01        1.9686e+00        1.9683e+00        3.9792e+01        8.3215e+02        3.9411e-03        9.2395e-03
        mass_fit_mc_mode401_momentum_costheta_265.cpp.sh.out        5.0266e-02        -9.7748e-01        4.3278e-02        1.9663e+00        1.9688e+00        9.3000e+01        7.3202e+02        6.9869e-04        4.7621e-03
        mass_fit_mc_mode401_momentum_costheta_266.cpp.sh.out        3.8826e-01        4.9037e-01        8.2423e-01        1.9691e+00        1.9666e+00        1.1600e+01        7.2541e+02        4.1884e-03        9.4140e-03
        mass_fit_mc_mode401_momentum_costheta_267.cpp.sh.out        -1.6593e-01        -7.6480e-01        4.9188e-01        1.9687e+00        1.9691e+00        4.5754e+01        7.3420e+02        3.5655e-03        6.9997e-03
        mass_fit_mc_mode401_momentum_costheta_268.cpp.sh.out        -9.9998e-01        6.4144e-01        8.0038e-01        1.9684e+00        1.9730e+00        1.4823e+01        7.5316e+02        4.4910e-03        1.2728e-02
        mass_fit_mc_mode401_momentum_costheta_269.cpp.sh.out        -2.0770e-01        -5.8309e-01        6.6493e-01        1.9689e+00        1.9689e+00        7.0770e+01        7.0528e+02        3.9288e-03        8.4747e-03
        mass_fit_mc_mode401_momentum_costheta_270.cpp.sh.out        6.2963e-02        -5.5927e-01        2.1638e-01        1.9699e+00        1.9682e+00        5.3083e+01        7.1392e+02        2.7251e-03        6.3880e-03
        mass_fit_mc_mode401_momentum_costheta_271.cpp.sh.out        -3.5688e-02        -5.4340e-01        5.1426e-02        1.9699e+00        1.9684e+00        5.1348e+01        6.4158e+02        2.3675e-03        5.6390e-03
        mass_fit_mc_mode401_momentum_costheta_272.cpp.sh.out        -3.3165e-01        8.7252e-01        8.2362e-01        1.9684e+00        1.9690e+00        8.6144e+00        7.3539e+02        6.1386e-03        1.1639e-02
        mass_fit_mc_mode401_momentum_costheta_273.cpp.sh.out        1.2146e+00        7.2412e-01        8.6163e-01        1.9688e+00        1.9658e+00        8.1750e+00        7.1984e+02        5.7641e-03        1.3544e-02
        mass_fit_mc_mode401_momentum_costheta_274.cpp.sh.out        7.5801e-02        -6.3011e-01        4.2276e-01        1.9695e+00        1.9679e+00        6.8803e+01        6.4620e+02        4.2671e-03        7.6717e-03
        mass_fit_mc_mode401_momentum_costheta_275.cpp.sh.out        9.2650e-03        -9.4965e-01        3.9562e-02        1.9692e+00        1.9685e+00        5.3397e+01        5.3059e+02        5.1257e-04        6.0522e-03
        mass_fit_mc_mode401_momentum_costheta_276.cpp.sh.out        1.5486e-02        -8.9625e-01        5.4137e-01        1.9684e+00        1.9681e+00        7.5440e+01        8.8147e+02        2.5893e-03        5.6699e-03
        mass_fit_mc_mode401_momentum_costheta_277.cpp.sh.out        -8.1716e-02        -8.4146e-01        6.4513e-02        1.9671e+00        1.9684e+00        1.2045e+02        8.3243e+02        6.8938e-04        3.7789e-03
        mass_fit_mc_mode401_momentum_costheta_278.cpp.sh.out        -1.4320e-01        -4.2434e-01        5.8767e-01        1.9684e+00        1.9684e+00        5.6050e+01        8.9093e+02        2.8595e-03        5.4754e-03
        mass_fit_mc_mode401_momentum_costheta_279.cpp.sh.out        7.8725e-02        -8.0169e-01        1.2782e-01        1.9696e+00        1.9683e+00        8.4489e+01        8.1953e+02        1.3041e-03        4.2199e-03
        mass_fit_mc_mode401_momentum_costheta_280.cpp.sh.out        -3.0912e-01        -1.8962e-01        6.8760e-01        1.9688e+00        1.9681e+00        5.6969e+01        8.2296e+02        3.1925e-03        7.0310e-03
        mass_fit_mc_mode401_momentum_costheta_281.cpp.sh.out        1.4552e-01        -2.2209e+00        3.7855e-01        1.9691e+00        1.9679e+00        1.0833e+02        7.7777e+02        2.8596e-03        4.4278e-03
        mass_fit_mc_mode401_momentum_costheta_282.cpp.sh.out        -1.1385e-01        -1.0774e+00        3.5952e-02        1.9707e+00        1.9683e+00        1.0715e+02        7.2687e+02        3.0707e-04        3.9582e-03
        mass_fit_mc_mode401_momentum_costheta_283.cpp.sh.out        -1.3666e-01        -7.1923e-01        1.2621e-01        1.9683e+00        1.9686e+00        8.4688e+01        7.9833e+02        1.4860e-03        4.3323e-03
        mass_fit_mc_mode401_momentum_costheta_284.cpp.sh.out        1.1710e-01        -7.4320e-01        3.9151e-01        1.9685e+00        1.9687e+00        9.4717e+01        7.9228e+02        2.5206e-03        5.1911e-03
        mass_fit_mc_mode401_momentum_costheta_285.cpp.sh.out        -3.2652e-01        -7.1808e-01        2.5073e-01        1.9691e+00        1.9684e+00        8.0727e+01        8.0925e+02        2.0212e-03        5.4518e-03
        mass_fit_mc_mode401_momentum_costheta_286.cpp.sh.out        6.9685e-02        4.2081e-01        7.9982e-01        1.9688e+00        1.9677e+00        2.6832e+01        8.4310e+02        3.7536e-03        9.4635e-03
        mass_fit_mc_mode401_momentum_costheta_287.cpp.sh.out        3.7885e-01        8.0517e-01        7.0400e-01        1.9690e+00        1.9667e+00        3.3831e+01        8.2614e+02        3.8372e-03        8.0533e-03
        mass_fit_mc_mode401_momentum_costheta_288.cpp.sh.out        2.8772e-01        -2.2622e+00        1.2712e-01        1.9666e+00        1.9692e+00        1.2236e+02        7.1162e+02        2.3310e-03        4.5389e-03
        mass_fit_mc_mode401_momentum_costheta_289.cpp.sh.out        -2.7155e-01        -9.0723e-02        5.0652e-02        1.9719e+00        1.9682e+00        7.3630e+01        8.0526e+02        1.5556e-03        4.8157e-03
        mass_fit_mc_mode401_momentum_costheta_290.cpp.sh.out        -3.6150e-02        -5.2105e-01        7.0705e-01        1.9691e+00        1.9689e+00        5.7302e+01        7.5067e+02        4.0335e-03        7.3709e-03
        mass_fit_mc_mode401_momentum_costheta_291.cpp.sh.out        1.0000e+00        -1.7400e+00        4.2417e-01        1.9694e+00        1.9677e+00        4.2224e+01        7.7270e+02        3.2504e-03        6.8768e-03
        mass_fit_mc_mode401_momentum_costheta_292.cpp.sh.out        -4.4313e-01        -2.2479e+00        4.3179e-01        1.9686e+00        1.9693e+00        1.0762e+02        6.7234e+02        2.8975e-03        5.6780e-03
        mass_fit_mc_mode401_momentum_costheta_293.cpp.sh.out        2.2975e-01        2.4135e-01        6.6696e-01        1.9686e+00        1.9688e+00        2.5444e+01        7.3856e+02        4.1257e-03        8.6298e-03
        mass_fit_mc_mode401_momentum_costheta_294.cpp.sh.out        -3.3511e-01        -1.3609e+00        2.3493e-01        1.9682e+00        1.9684e+00        7.4191e+01        6.8178e+02        3.0236e-03        5.9202e-03
        mass_fit_mc_mode401_momentum_costheta_295.cpp.sh.out        -1.1407e+00        -2.0507e+00        8.1731e-02        1.9675e+00        1.9691e+00        1.1868e+02        6.3121e+02        1.5894e-03        5.3508e-03
        mass_fit_mc_mode401_momentum_costheta_296.cpp.sh.out        3.6756e-01        9.5674e-01        6.9370e-01        1.9684e+00        1.9694e+00        6.5132e+00        7.1347e+02        4.7167e-03        1.1295e-02
        mass_fit_mc_mode401_momentum_costheta_297.cpp.sh.out        1.1396e-01        -3.3458e-01        4.8926e-02        1.9676e+00        1.9684e+00        3.3068e+01        6.7085e+02        8.5144e-04        5.9985e-03
        mass_fit_mc_mode401_momentum_costheta_298.cpp.sh.out        -3.2672e-01        -5.1767e-01        3.4680e-01        1.9682e+00        1.9692e+00        7.3812e+01        6.4715e+02        4.0590e-03        6.0956e-03
        mass_fit_mc_mode401_momentum_costheta_299.cpp.sh.out        -2.5377e-01        -1.1825e+00        2.5329e-01        1.9677e+00        1.9693e+00        6.3602e+01        6.2846e+02        3.2091e-03        6.6732e-03
        mass_fit_mc_mode401_momentum_costheta_300.cpp.sh.out        3.9845e-02        -1.0524e+00        2.0834e-01        1.9689e+00        1.9684e+00        8.6607e+01        5.2540e+02        3.1031e-03        6.0365e-03
        mass_fit_mc_mode401_momentum_costheta_301.cpp.sh.out        3.7750e-01        9.5836e-01        8.1121e-01        1.9683e+00        1.9691e+00        1.0713e+01        9.2825e+02        3.2433e-03        9.9666e-03
        mass_fit_mc_mode401_momentum_costheta_302.cpp.sh.out        -1.0526e+00        -2.2251e+00        3.9426e-01        1.9683e+00        1.9682e+00        1.0011e+02        7.9889e+02        2.7231e-03        4.6314e-03
        mass_fit_mc_mode401_momentum_costheta_303.cpp.sh.out        -3.1995e-01        -1.0914e+00        1.4353e-01        1.9688e+00        1.9687e+00        6.8044e+01        8.2400e+02        1.4290e-03        4.4699e-03
        mass_fit_mc_mode401_momentum_costheta_304.cpp.sh.out        -3.7783e-01        9.8131e-01        8.1258e-01        1.9684e+00        1.9664e+00        1.0199e+01        9.1079e+02        3.7404e-03        1.0425e-02
        mass_fit_mc_mode401_momentum_costheta_305.cpp.sh.out        -3.7781e-01        -6.8063e-01        3.8576e-01        1.9690e+00        1.9682e+00        5.4753e+01        8.3130e+02        5.8547e-03        3.1546e-03
        mass_fit_mc_mode401_momentum_costheta_306.cpp.sh.out        2.4823e-02        -4.2934e-01        3.8063e-01        1.9685e+00        1.9682e+00        7.2523e+01        8.1845e+02        3.1316e-03        5.3400e-03
        mass_fit_mc_mode401_momentum_costheta_307.cpp.sh.out        3.4997e-01        -1.2678e+00        1.9737e-01        1.9699e+00        1.9683e+00        1.2366e+02        7.4839e+02        2.0356e-03        4.2114e-03
        mass_fit_mc_mode401_momentum_costheta_308.cpp.sh.out        -1.3940e-01        -4.6751e-01        6.7353e-01        1.9686e+00        1.9685e+00        4.5836e+01        8.1302e+02        3.3200e-03        6.9125e-03
        mass_fit_mc_mode401_momentum_costheta_309.cpp.sh.out        -4.3071e-01        -5.7438e-01        2.6924e-02        1.9797e+00        1.9684e+00        8.4328e+01        7.9565e+02        2.3767e-03        4.1743e-03
        mass_fit_mc_mode401_momentum_costheta_310.cpp.sh.out        -3.4795e-01        -1.0132e+00        7.6317e-01        1.9687e+00        1.9671e+00        6.3401e+01        8.2558e+02        3.5314e-03        6.5074e-03
        mass_fit_mc_mode401_momentum_costheta_311.cpp.sh.out        2.6273e-02        -7.4278e-01        1.8420e-01        1.9698e+00        1.9680e+00        6.8601e+01        8.3336e+02        1.8695e-03        4.8529e-03
        mass_fit_mc_mode401_momentum_costheta_312.cpp.sh.out        3.1356e-01        7.0508e-01        8.0897e-01        1.9687e+00        1.9677e+00        2.3096e+01        8.5987e+02        4.2541e-03        1.0704e-02
        mass_fit_mc_mode401_momentum_costheta_313.cpp.sh.out        -4.1937e-01        9.7639e-01        7.3360e-01        1.9686e+00        1.9691e+00        1.3741e+01        8.3126e+02        4.0611e-03        9.8564e-03
        mass_fit_mc_mode401_momentum_costheta_314.cpp.sh.out        -1.3731e+00        -2.8430e+00        9.7154e-01        1.9691e+00        1.9602e+00        1.4285e+02        6.7917e+02        3.9222e-03        1.9086e-03
        mass_fit_mc_mode401_momentum_costheta_315.cpp.sh.out        -3.8048e-01        -1.5912e+00        5.1254e-02        1.9705e+00        1.9685e+00        1.0343e+02        7.5051e+02        9.7295e-04        4.7284e-03
        mass_fit_mc_mode401_momentum_costheta_316.cpp.sh.out        -2.0964e-01        -4.6950e-01        1.0013e-01        1.9709e+00        1.9687e+00        7.2656e+01        7.3733e+02        1.0926e-03        5.2099e-03
        mass_fit_mc_mode401_momentum_costheta_317.cpp.sh.out        7.7203e-02        -7.4648e-01        5.7107e-02        1.9699e+00        1.9684e+00        6.5908e+01        7.0813e+02        9.0371e-04        5.3077e-03
        mass_fit_mc_mode401_momentum_costheta_318.cpp.sh.out        2.3656e-01        -7.3516e-01        3.1522e-02        1.9671e+00        1.9686e+00        7.1388e+01        6.6165e+02        3.3669e-04        5.2261e-03
        mass_fit_mc_mode401_momentum_costheta_319.cpp.sh.out        -2.8973e-01        -1.3187e-01        4.3136e-01        1.9695e+00        1.9682e+00        5.0281e+01        7.0271e+02        3.6360e-03        6.5470e-03
        mass_fit_mc_mode401_momentum_costheta_320.cpp.sh.out        1.9909e-01        -9.3342e-01        5.0802e-02        1.9725e+00        1.9688e+00        6.6298e+01        6.9173e+02        1.0182e-03        5.2867e-03
        mass_fit_mc_mode401_momentum_costheta_321.cpp.sh.out        6.3460e-01        -2.4750e+00        1.2028e-01        1.9700e+00        1.9687e+00        1.0055e+02        5.8443e+02        2.1421e-03        5.1485e-03
        mass_fit_mc_mode401_momentum_costheta_322.cpp.sh.out        -2.3665e-01        -4.6222e-01        3.4373e-02        1.9682e+00        1.9686e+00        5.8237e+01        6.4176e+02        6.0581e-04        6.0474e-03
        mass_fit_mc_mode401_momentum_costheta_323.cpp.sh.out        1.4341e-01        -1.2636e-01        1.9401e-02        1.9657e+00        1.9690e+00        7.4960e+01        6.6104e+02        1.2285e-04        5.5503e-03
        mass_fit_mc_mode401_momentum_costheta_324.cpp.sh.out        -4.8358e-01        -5.9869e-01        6.4072e-01        1.9683e+00        1.9695e+00        3.1346e+01        6.7365e+02        4.6747e-03        8.3005e-03
        mass_fit_mc_mode401_momentum_costheta_325.cpp.sh.out        1.2689e+00        2.2273e-01        9.3306e-02        1.9607e+00        1.9689e+00        1.0064e+01        5.9935e+02        1.1627e-02        6.1434e-03
        mass_fit_mc_mode401_momentum_costheta_326.cpp.sh.out        6.9722e-02        -1.0079e+00        7.8135e-02        1.9687e+00        1.9686e+00        6.6966e+01        8.8713e+02        1.4159e-03        4.1576e-03
        mass_fit_mc_mode401_momentum_costheta_327.cpp.sh.out        -4.8083e-01        6.0585e-01        8.6299e-01        1.9684e+00        1.9699e+00        2.6715e+01        9.2025e+02        3.3615e-03        8.6802e-03
        mass_fit_mc_mode401_momentum_costheta_328.cpp.sh.out        -7.2210e-02        -3.4955e-01        7.7847e-01        1.9686e+00        1.9689e+00        4.3807e+01        8.9118e+02        3.4689e-03        9.5263e-03
        mass_fit_mc_mode401_momentum_costheta_329.cpp.sh.out        -6.7606e-02        -8.7717e-01        6.1956e-01        1.9687e+00        1.9680e+00        6.4543e+01        8.3940e+02        3.1034e-03        5.9010e-03
        mass_fit_mc_mode401_momentum_costheta_330.cpp.sh.out        2.3837e-02        -2.4831e-01        8.2927e-01        1.9688e+00        1.9663e+00        5.1076e+01        8.0788e+02        3.6136e-03        9.5595e-03
        mass_fit_mc_mode401_momentum_costheta_331.cpp.sh.out        5.9263e-01        -1.5522e-01        7.1733e-01        1.9687e+00        1.9677e+00        3.1634e+01        7.9628e+02        3.3792e-03        8.1996e-03
        mass_fit_mc_mode401_momentum_costheta_332.cpp.sh.out        3.0173e-01        1.8551e-02        5.9921e-01        1.9686e+00        1.9680e+00        4.7382e+01        8.0668e+02        3.3056e-03        6.5796e-03
        mass_fit_mc_mode401_momentum_costheta_333.cpp.sh.out        -2.1691e-01        -1.1302e+00        4.0619e-01        1.9692e+00        1.9682e+00        8.3967e+01        7.6003e+02        2.8212e-03        5.0543e-03
        mass_fit_mc_mode401_momentum_costheta_334.cpp.sh.out        -1.7041e-01        -1.0847e-01        8.1691e-01        1.9685e+00        1.9679e+00        2.5442e+01        8.0251e+02        3.7446e-03        7.9674e-03
        mass_fit_mc_mode401_momentum_costheta_335.cpp.sh.out        8.4272e-01        -1.7128e+00        5.0567e-01        1.9682e+00        1.9686e+00        8.8059e+01        7.5799e+02        3.2004e-03        5.7275e-03
        mass_fit_mc_mode401_momentum_costheta_336.cpp.sh.out        -1.0131e-02        9.9118e-01        1.6937e-01        1.9664e+00        1.9687e+00        1.8105e+01        8.4719e+02        1.0675e-02        4.3036e-03
        mass_fit_mc_mode401_momentum_costheta_337.cpp.sh.out        -1.3190e-01        -7.2661e-01        7.4846e-01        1.9684e+00        1.9690e+00        7.1686e+01        8.1233e+02        3.8305e-03        7.0678e-03
        mass_fit_mc_mode401_momentum_costheta_338.cpp.sh.out        8.4605e-01        -1.6970e+00        6.6002e-02        1.9696e+00        1.9686e+00        8.0764e+01        7.6733e+02        1.2513e-03        4.9768e-03
        mass_fit_mc_mode401_momentum_costheta_339.cpp.sh.out        -2.8017e-01        -1.0719e+00        1.1146e-01        1.9709e+00        1.9686e+00        7.9718e+01        7.8129e+02        2.4248e-03        4.8225e-03
        mass_fit_mc_mode401_momentum_costheta_340.cpp.sh.out        -6.5872e-02        -1.0273e+00        1.8603e-02        1.9679e+00        1.9684e+00        7.3767e+01        6.9624e+02        8.7701e-05        4.7591e-03
        mass_fit_mc_mode401_momentum_costheta_341.cpp.sh.out        -1.6553e-01        -8.3365e-01        3.7897e-01        1.9682e+00        1.9689e+00        5.8425e+01        7.2157e+02        2.9920e-03        6.0346e-03
        mass_fit_mc_mode401_momentum_costheta_342.cpp.sh.out        1.2948e-01        -1.6253e+00        1.3607e-01        1.9685e+00        1.9688e+00        6.3966e+01        7.1200e+02        2.4491e-03        5.6764e-03
        mass_fit_mc_mode401_momentum_costheta_343.cpp.sh.out        -2.4604e-01        -9.1688e-01        1.2957e-01        1.9686e+00        1.9687e+00        8.3496e+01        6.6259e+02        1.7209e-03        5.4845e-03
        mass_fit_mc_mode401_momentum_costheta_344.cpp.sh.out        1.7199e-01        -1.2527e+00        1.9296e-01        1.9681e+00        1.9687e+00        5.7150e+01        6.6983e+02        3.0152e-03        5.8909e-03
        mass_fit_mc_mode401_momentum_costheta_345.cpp.sh.out        -1.0409e-01        -4.6904e-01        1.8894e-02        1.9848e+00        1.9684e+00        4.3440e+01        7.0856e+02        2.7751e-03        5.2064e-03
        mass_fit_mc_mode401_momentum_costheta_346.cpp.sh.out        4.7433e-02        -1.8023e+00        2.6723e-01        1.9706e+00        1.9681e+00        1.0967e+02        6.0633e+02        3.1930e-03        5.8160e-03
        mass_fit_mc_mode401_momentum_costheta_347.cpp.sh.out        -1.9838e-02        -6.6920e-01        2.0648e-02        1.9548e+00        1.9689e+00        7.2628e+01        6.3733e+02        1.8483e-03        5.3073e-03
        mass_fit_mc_mode401_momentum_costheta_348.cpp.sh.out        1.0795e-01        -6.0842e-01        5.7441e-02        1.9652e+00        1.9688e+00        4.1868e+01        6.8613e+02        1.6115e-03        6.3033e-03
        mass_fit_mc_mode401_momentum_costheta_349.cpp.sh.out        6.3574e-02        -6.9470e-01        1.4579e-01        1.9688e+00        1.9687e+00        7.1712e+01        6.4328e+02        2.4515e-03        6.4585e-03
        mass_fit_mc_mode401_momentum_costheta_350.cpp.sh.out        -2.1339e-01        -7.3615e-01        2.9811e-01        1.9700e+00        1.9677e+00        5.4182e+01        5.5281e+02        4.0399e-03        6.2654e-03
        mass_fit_mc_mode401_momentum_costheta_351.cpp.sh.out        -6.1575e-01        -4.9550e-01        7.8982e-01        1.9688e+00        1.9687e+00        5.3073e+01        8.8494e+02        3.2653e-03        7.4978e-03
        mass_fit_mc_mode401_momentum_costheta_352.cpp.sh.out        5.2472e-02        -4.1193e-01        7.3214e-01        1.9683e+00        1.9685e+00        5.2552e+01        9.2446e+02        3.3798e-03        6.8431e-03
        mass_fit_mc_mode401_momentum_costheta_353.cpp.sh.out        2.7214e-02        -6.6221e-01        6.1753e-01        1.9687e+00        1.9673e+00        7.1251e+01        8.3083e+02        2.7238e-03        6.0316e-03
        mass_fit_mc_mode401_momentum_costheta_354.cpp.sh.out        -3.4973e-01        9.4754e-01        8.8267e-01        1.9686e+00        1.9728e+00        1.3011e+01        9.1501e+02        3.7980e-03        1.1699e-02
        mass_fit_mc_mode401_momentum_costheta_355.cpp.sh.out        -2.2715e-01        -1.0142e+00        5.3658e-01        1.9689e+00        1.9678e+00        6.6723e+01        8.2329e+02        2.7602e-03        6.3175e-03
        mass_fit_mc_mode401_momentum_costheta_356.cpp.sh.out        -2.9413e-01        -3.5100e-01        7.3262e-01        1.9687e+00        1.9689e+00        4.5151e+01        7.6985e+02        3.5285e-03        7.1583e-03
        mass_fit_mc_mode401_momentum_costheta_357.cpp.sh.out        -4.5070e-01        -2.5263e-01        6.9974e-01        1.9688e+00        1.9680e+00        5.3810e+01        8.0100e+02        3.2971e-03        6.7132e-03
        mass_fit_mc_mode401_momentum_costheta_358.cpp.sh.out        -7.8890e-01        -1.5012e+00        4.0089e-02        1.9678e+00        1.9684e+00        9.8639e+01        7.6639e+02        9.2887e-04        4.1415e-03
        mass_fit_mc_mode401_momentum_costheta_359.cpp.sh.out        3.8146e-01        9.4529e-01        6.4563e-01        1.9690e+00        1.9690e+00        1.0246e+01        8.3973e+02        3.4612e-03        7.9302e-03
        mass_fit_mc_mode401_momentum_costheta_360.cpp.sh.out        -3.0601e-01        -1.0388e+00        1.4151e-01        1.9683e+00        1.9684e+00        6.7445e+01        7.5455e+02        1.3476e-03        5.0249e-03
        mass_fit_mc_mode401_momentum_costheta_361.cpp.sh.out        4.7099e-01        9.6533e-01        2.4795e-01        1.9684e+00        1.9687e+00        1.4382e+01        8.2460e+02        1.0820e-02        3.6093e-03
        mass_fit_mc_mode401_momentum_costheta_362.cpp.sh.out        -2.2617e-01        -1.0298e+00        6.6089e-01        1.9689e+00        1.9684e+00        9.1539e+01        7.8147e+02        5.4543e-03        3.3361e-03
        mass_fit_mc_mode401_momentum_costheta_363.cpp.sh.out        -1.8396e-02        -8.6112e-01        6.7947e-02        1.9701e+00        1.9681e+00        7.4162e+01        7.4585e+02        1.1600e-03        4.9573e-03
        mass_fit_mc_mode401_momentum_costheta_364.cpp.sh.out        3.9390e-01        -7.5837e-01        5.8257e-02        1.9665e+00        1.9685e+00        8.0026e+01        7.1497e+02        1.0859e-03        4.8878e-03
        mass_fit_mc_mode401_momentum_costheta_365.cpp.sh.out        -4.6985e-01        9.6841e-01        3.5103e-01        1.9692e+00        1.9686e+00        1.4479e+01        7.6050e+02        8.7836e-03        3.8846e-03
        mass_fit_mc_mode401_momentum_costheta_366.cpp.sh.out        -5.1407e-02        -7.2011e-01        4.1852e-01        1.9694e+00        1.9680e+00        1.0483e+02        6.6307e+02        2.9465e-03        5.3312e-03
        mass_fit_mc_mode401_momentum_costheta_367.cpp.sh.out        -3.1180e-01        -5.0924e-01        3.2087e-02        1.9730e+00        1.9688e+00        5.7608e+01        6.8341e+02        6.1704e-04        4.9514e-03
        mass_fit_mc_mode401_momentum_costheta_368.cpp.sh.out        -4.1067e-02        -9.3308e-01        5.9208e-02        1.9684e+00        1.9687e+00        5.2012e+01        7.0205e+02        7.9091e-04        5.5515e-03
        mass_fit_mc_mode401_momentum_costheta_369.cpp.sh.out        2.1272e-01        -3.5946e-01        4.3790e-01        1.9692e+00        1.9682e+00        4.3705e+01        6.7129e+02        3.6553e-03        6.5529e-03
        mass_fit_mc_mode401_momentum_costheta_370.cpp.sh.out        3.9387e-01        -2.1284e+00        5.6333e-02        1.9695e+00        1.9685e+00        8.4847e+01        6.0115e+02        8.4849e-04        5.1733e-03
        mass_fit_mc_mode401_momentum_costheta_371.cpp.sh.out        -1.1405e-01        -1.1166e+00        8.8423e-02        1.9679e+00        1.9686e+00        5.5328e+01        6.3767e+02        9.2692e-04        5.7710e-03
        mass_fit_mc_mode401_momentum_costheta_372.cpp.sh.out        1.8203e-01        2.2348e-01        6.7303e-02        1.9676e+00        1.9692e+00        3.5574e+01        6.5848e+02        2.0159e-03        6.0084e-03
        mass_fit_mc_mode401_momentum_costheta_373.cpp.sh.out        -2.2305e-01        -4.2958e-01        1.9300e-01        1.9685e+00        1.9685e+00        5.2027e+01        6.8199e+02        2.4005e-03        6.3640e-03
        mass_fit_mc_mode401_momentum_costheta_374.cpp.sh.out        -1.3826e-01        -1.4339e+00        9.5554e-02        1.9677e+00        1.9691e+00        6.8390e+01        6.5563e+02        1.9904e-03        5.9310e-03
        mass_fit_mc_mode401_momentum_costheta_375.cpp.sh.out        5.8976e-01        -1.1852e+00        2.3934e-01        1.9693e+00        1.9680e+00        3.8059e+01        5.6793e+02        3.5641e-03        6.8463e-03
        mass_fit_mc_mode401_momentum_costheta_376.cpp.sh.out        -6.6339e-01        -1.4683e+00        4.8696e-01        1.9684e+00        1.9685e+00        8.3675e+01        8.8350e+02        2.8398e-03        4.8927e-03
        mass_fit_mc_mode401_momentum_costheta_377.cpp.sh.out        -1.8203e-01        -4.8252e-01        7.2002e-01        1.9684e+00        1.9693e+00        6.5444e+01        8.5760e+02        3.3251e-03        7.0122e-03
        mass_fit_mc_mode401_momentum_costheta_378.cpp.sh.out        -7.9132e-02        -6.7467e-01        4.8048e-01        1.9682e+00        1.9690e+00        9.5424e+01        8.5761e+02        2.3988e-03        5.1142e-03
        mass_fit_mc_mode401_momentum_costheta_379.cpp.sh.out        2.6162e-01        -6.8695e-01        1.9136e-01        1.9684e+00        1.9688e+00        6.5232e+01        8.1177e+02        1.9240e-03        4.5218e-03
        mass_fit_mc_mode401_momentum_costheta_380.cpp.sh.out        8.7174e-02        -7.9239e-01        6.9371e-01        1.9684e+00        1.9692e+00        9.4984e+01        8.1507e+02        3.3325e-03        4.6384e-03
        mass_fit_mc_mode401_momentum_costheta_381.cpp.sh.out        1.0000e+00        8.2816e-01        8.3416e-01        1.9686e+00        1.9686e+00        1.0381e+01        8.6762e+02        3.9125e-03        1.1335e-02
        mass_fit_mc_mode401_momentum_costheta_382.cpp.sh.out        7.5152e-01        -2.1080e+00        1.4504e-01        1.9684e+00        1.9686e+00        8.1813e+01        7.4125e+02        1.1517e-03        4.8400e-03
        mass_fit_mc_mode401_momentum_costheta_383.cpp.sh.out        9.7553e-02        7.8373e-01        8.9114e-01        1.9686e+00        1.9686e+00        1.3923e+01        7.9006e+02        4.2920e-03        1.4946e-02
        mass_fit_mc_mode401_momentum_costheta_384.cpp.sh.out        1.9249e-01        -8.5200e-01        6.6380e-02        1.9676e+00        1.9689e+00        7.2171e+01        7.5383e+02        1.9957e-03        4.5573e-03
        mass_fit_mc_mode401_momentum_costheta_385.cpp.sh.out        4.3204e-01        -7.3238e-01        5.5516e-01        1.9690e+00        1.9677e+00        7.8138e+01        7.3691e+02        2.8608e-03        5.7486e-03
        mass_fit_mc_mode401_momentum_costheta_386.cpp.sh.out        -7.2796e-02        -9.8293e-01        5.7714e-01        1.9690e+00        1.9672e+00        6.8284e+01        7.4563e+02        3.6775e-03        5.6486e-03
        mass_fit_mc_mode401_momentum_costheta_387.cpp.sh.out        3.0392e-01        -1.2689e+00        8.0058e-01        1.9684e+00        1.9696e+00        1.0083e+02        6.8315e+02        5.0000e-03        1.9931e-03
        mass_fit_mc_mode401_momentum_costheta_388.cpp.sh.out        -6.6507e-01        -1.7949e+00        2.0213e-01        1.9696e+00        1.9687e+00        7.3273e+01        6.9078e+02        2.0961e-03        5.0709e-03
        mass_fit_mc_mode401_momentum_costheta_389.cpp.sh.out        -1.8942e-01        -1.1750e+00        7.4965e-01        1.9688e+00        1.9670e+00        6.7806e+01        6.9719e+02        3.9024e-03        7.6431e-03
        mass_fit_mc_mode401_momentum_costheta_390.cpp.sh.out        -2.5697e-01        7.3458e-01        8.4055e-01        1.9685e+00        1.9668e+00        1.7311e+01        7.5870e+02        3.9099e-03        1.0396e-02
        mass_fit_mc_mode401_momentum_costheta_391.cpp.sh.out        -2.5870e-01        -9.6649e-01        8.9153e-02        1.9692e+00        1.9685e+00        5.5465e+01        6.9645e+02        1.9147e-03        5.2033e-03
